@relation mediamill-train-exp1

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Att104 numeric
@attribute Att105 numeric
@attribute Att106 numeric
@attribute Att107 numeric
@attribute Att108 numeric
@attribute Att109 numeric
@attribute Att110 numeric
@attribute Att111 numeric
@attribute Att112 numeric
@attribute Att113 numeric
@attribute Att114 numeric
@attribute Att115 numeric
@attribute Att116 numeric
@attribute Att117 numeric
@attribute Att118 numeric
@attribute Att119 numeric
@attribute Att120 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@attribute Class15 {0,1}
@attribute Class16 {0,1}
@attribute Class17 {0,1}
@attribute Class18 {0,1}
@attribute Class19 {0,1}
@attribute Class20 {0,1}
@attribute Class21 {0,1}
@attribute Class22 {0,1}
@attribute Class23 {0,1}
@attribute Class24 {0,1}
@attribute Class25 {0,1}
@attribute Class26 {0,1}
@attribute Class27 {0,1}
@attribute Class28 {0,1}
@attribute Class29 {0,1}
@attribute Class30 {0,1}
@attribute Class31 {0,1}
@attribute Class32 {0,1}
@attribute Class33 {0,1}
@attribute Class34 {0,1}
@attribute Class35 {0,1}
@attribute Class36 {0,1}
@attribute Class37 {0,1}
@attribute Class38 {0,1}
@attribute Class39 {0,1}
@attribute Class40 {0,1}
@attribute Class41 {0,1}
@attribute Class42 {0,1}
@attribute Class43 {0,1}
@attribute Class44 {0,1}
@attribute Class45 {0,1}
@attribute Class46 {0,1}
@attribute Class47 {0,1}
@attribute Class48 {0,1}
@attribute Class49 {0,1}
@attribute Class50 {0,1}
@attribute Class51 {0,1}
@attribute Class52 {0,1}
@attribute Class53 {0,1}
@attribute Class54 {0,1}
@attribute Class55 {0,1}
@attribute Class56 {0,1}
@attribute Class57 {0,1}
@attribute Class58 {0,1}
@attribute Class59 {0,1}
@attribute Class60 {0,1}
@attribute Class61 {0,1}
@attribute Class62 {0,1}
@attribute Class63 {0,1}
@attribute Class64 {0,1}
@attribute Class65 {0,1}
@attribute Class66 {0,1}
@attribute Class67 {0,1}
@attribute Class68 {0,1}
@attribute Class69 {0,1}
@attribute Class70 {0,1}
@attribute Class71 {0,1}
@attribute Class72 {0,1}
@attribute Class73 {0,1}
@attribute Class74 {0,1}
@attribute Class75 {0,1}
@attribute Class76 {0,1}
@attribute Class77 {0,1}
@attribute Class78 {0,1}
@attribute Class79 {0,1}
@attribute Class80 {0,1}
@attribute Class81 {0,1}
@attribute Class82 {0,1}
@attribute Class83 {0,1}
@attribute Class84 {0,1}
@attribute Class85 {0,1}
@attribute Class86 {0,1}
@attribute Class87 {0,1}
@attribute Class88 {0,1}
@attribute Class89 {0,1}
@attribute Class90 {0,1}
@attribute Class91 {0,1}
@attribute Class92 {0,1}
@attribute Class93 {0,1}
@attribute Class94 {0,1}
@attribute Class95 {0,1}
@attribute Class96 {0,1}
@attribute Class97 {0,1}
@attribute Class98 {0,1}
@attribute Class99 {0,1}
@attribute Class100 {0,1}
@attribute Class101 {0,1}

@data
0.481649,0.529749,0.527019,0.412256,0.210487,0.381719,0.365823,0.549346,0.327838,0.297739,0.060118,0.201026,0.159709,0.30188,0.197992,0.550469,0.604738,0.619243,0.476016,0.24139,0.430806,0.413515,0.632777,0.375794,0.34125,0.07069,0.23043,0.180478,0.352519,0.227907,0.444819,0.452769,0.408853,0.426692,0.253105,0.404577,0.352901,0.457753,0.344851,0.306175,0.084127,0.245585,0.199972,0.343952,0.238864,0.68306,0.685603,0.682719,0.675908,0.520974,0.63107,0.572195,0.70435,0.572341,0.554664,0.271129,0.538997,0.477501,0.604013,0.494562,0.422027,0.509591,0.565691,0.448424,0.159414,0.391683,0.315546,0.546274,0.287432,0.263556,0.055872,0.242241,0.109453,0.294919,0.156019,0.467918,0.565769,0.637145,0.506493,0.176784,0.438176,0.361623,0.596415,0.313379,0.296535,0.063065,0.268716,0.121913,0.330018,0.172134,0.409262,0.415785,0.412632,0.442474,0.215424,0.405834,0.318652,0.418462,0.321469,0.284957,0.084592,0.297795,0.158583,0.34341,0.209237,0.638122,0.634198,0.638675,0.693285,0.433724,0.623921,0.517309,0.640758,0.539954,0.51338,0.222225,0.544581,0.365672,0.586221,0.42088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34251,0.405005,0.506434,0.290538,0.155681,0.273763,0.283784,0.456143,0.24635,0.228374,0.046646,0.155101,0.131104,0.203531,0.150276,0.468503,0.498614,0.630251,0.377839,0.253553,0.387187,0.363896,0.578259,0.362912,0.348136,0.094777,0.275688,0.232261,0.29184,0.247763,0.327011,0.342106,0.328486,0.298335,0.22479,0.29007,0.274098,0.325222,0.289571,0.266515,0.094909,0.228075,0.19788,0.257372,0.220287,0.617291,0.622332,0.640621,0.546439,0.527156,0.579287,0.516991,0.611828,0.592232,0.587331,0.32006,0.55074,0.491817,0.542467,0.517125,0.310011,0.38351,0.45894,0.320269,0.13919,0.294443,0.23873,0.454653,0.217308,0.213633,0.05226,0.200045,0.109304,0.22181,0.137797,0.427762,0.462637,0.55481,0.402165,0.228586,0.391417,0.298524,0.556852,0.30337,0.323163,0.105121,0.318064,0.196084,0.323156,0.224486,0.276975,0.261606,0.265961,0.268631,0.227018,0.266328,0.220961,0.273087,0.258649,0.248736,0.117182,0.26349,0.19326,0.26128,0.218706,0.581955,0.546885,0.583384,0.526531,0.543938,0.544495,0.432058,0.609991,0.560555,0.578006,0.350755,0.591926,0.48163,0.573649,0.529435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.243488,0.410076,0.419635,0.382474,0.09905,0.234106,0.348321,0.384992,0.163111,0.130967,0.021207,0.083794,0.060421,0.203269,0.084194,0.309691,0.50683,0.542148,0.441629,0.121795,0.279614,0.399216,0.482022,0.203155,0.168121,0.026743,0.104827,0.076354,0.240158,0.104664,0.274908,0.368499,0.328358,0.402065,0.149272,0.296729,0.350569,0.348872,0.210543,0.168559,0.038018,0.130906,0.099405,0.267059,0.132166,0.600517,0.67422,0.607367,0.694239,0.428279,0.611756,0.570088,0.64035,0.508967,0.442452,0.136964,0.396398,0.321524,0.589428,0.396917,0.233155,0.428353,0.448852,0.377901,0.077425,0.26497,0.291111,0.384329,0.159416,0.129186,0.023608,0.120296,0.046952,0.180615,0.071024,0.280352,0.490598,0.54573,0.422084,0.090337,0.301467,0.32717,0.471682,0.187988,0.156982,0.027508,0.141387,0.056338,0.205786,0.084036,0.282897,0.372017,0.350204,0.401693,0.130415,0.330355,0.324704,0.330144,0.225486,0.176046,0.045843,0.187414,0.086092,0.255197,0.122821,0.571326,0.634935,0.631268,0.659518,0.357401,0.593382,0.538688,0.588013,0.510485,0.429631,0.154277,0.47044,0.25141,0.541507,0.339534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.470284,0.386762,0.337285,0.29851,0.308553,0.363838,0.263505,0.358028,0.393232,0.384109,0.139124,0.341045,0.290377,0.314973,0.305108,0.622428,0.588234,0.541598,0.441993,0.427367,0.473783,0.398071,0.558792,0.501442,0.508142,0.239942,0.493324,0.423636,0.425529,0.417547,0.374465,0.285471,0.234674,0.271514,0.356492,0.338766,0.224025,0.278735,0.359995,0.352909,0.212051,0.37375,0.340508,0.334543,0.348024,0.689281,0.638842,0.588349,0.583146,0.644964,0.613984,0.497743,0.601931,0.635914,0.646011,0.630558,0.64951,0.634663,0.627073,0.627271,0.454148,0.420353,0.416176,0.378729,0.248316,0.381004,0.26744,0.417006,0.338032,0.335894,0.110717,0.345777,0.196856,0.34395,0.243865,0.586343,0.570657,0.582585,0.53758,0.385281,0.491345,0.373298,0.549319,0.452563,0.464433,0.201335,0.498883,0.320662,0.485881,0.370303,0.365878,0.277748,0.254396,0.311143,0.31198,0.328392,0.237284,0.278402,0.329679,0.320142,0.167164,0.369511,0.262732,0.349606,0.298446,0.639549,0.567868,0.536674,0.614192,0.583412,0.594484,0.470015,0.557562,0.573204,0.57599,0.40869,0.637805,0.51574,0.625018,0.550421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.409371,0.391098,0.427772,0.303501,0.230657,0.332107,0.279968,0.429579,0.32013,0.307131,0.083087,0.243576,0.205519,0.263384,0.2245,0.561936,0.517503,0.608399,0.406995,0.390085,0.477358,0.36922,0.594189,0.47424,0.496195,0.186163,0.453371,0.378103,0.393498,0.384885,0.357971,0.312563,0.278893,0.301078,0.302221,0.342213,0.261748,0.314476,0.329896,0.320194,0.14209,0.320828,0.279777,0.312057,0.2932,0.653483,0.651522,0.679883,0.600607,0.58146,0.633113,0.514323,0.662035,0.599643,0.624495,0.436401,0.634903,0.578844,0.58222,0.562368,0.404262,0.415285,0.475384,0.376426,0.191231,0.364797,0.265981,0.474506,0.290775,0.28219,0.072283,0.278195,0.14382,0.296759,0.186607,0.538925,0.51713,0.605987,0.486671,0.343753,0.491593,0.346895,0.612067,0.412065,0.429112,0.15182,0.460285,0.277502,0.446021,0.324091,0.361308,0.304558,0.293437,0.331875,0.271108,0.350474,0.2584,0.314382,0.318111,0.300588,0.126954,0.339886,0.22127,0.335916,0.260383,0.615174,0.611059,0.686128,0.613336,0.507735,0.6234,0.495094,0.634684,0.549164,0.545721,0.294413,0.608914,0.433384,0.590408,0.485892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.482918,0.324533,0.265276,0.309512,0.438691,0.411373,0.25575,0.331273,0.471953,0.441326,0.175996,0.436513,0.396714,0.39924,0.419636,0.565346,0.403513,0.328445,0.377148,0.55978,0.469034,0.309355,0.403758,0.580785,0.544559,0.260996,0.562862,0.53299,0.485492,0.540784,0.397779,0.271204,0.210699,0.27917,0.459534,0.381422,0.222423,0.268977,0.437267,0.407691,0.210686,0.461557,0.427124,0.403673,0.443006,0.638323,0.482439,0.371978,0.506787,0.734769,0.565909,0.388816,0.474501,0.657141,0.640193,0.430039,0.714735,0.705614,0.641533,0.717483,0.460552,0.297198,0.290019,0.307246,0.361933,0.355569,0.224132,0.327067,0.4211,0.412886,0.161595,0.462084,0.289443,0.403367,0.347392,0.547362,0.377776,0.379801,0.384647,0.459515,0.4182,0.275036,0.41153,0.499479,0.50419,0.219735,0.548087,0.383464,0.483305,0.43522,0.367919,0.230783,0.206523,0.254658,0.387217,0.30676,0.201572,0.238564,0.380037,0.369842,0.19965,0.435441,0.336742,0.377923,0.369462,0.606116,0.437517,0.407306,0.472049,0.642304,0.511572,0.36747,0.449887,0.60297,0.596836,0.40257,0.662731,0.573592,0.608421,0.620606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.546537,0.497063,0.426464,0.417025,0.288724,0.417308,0.347492,0.466328,0.410235,0.366914,0.097859,0.280766,0.224982,0.365237,0.275364,0.632295,0.575196,0.490084,0.500092,0.342345,0.480475,0.405664,0.546744,0.47791,0.431879,0.12119,0.3378,0.270841,0.429942,0.326065,0.470564,0.39621,0.326804,0.38171,0.337757,0.406281,0.305912,0.378142,0.406354,0.363392,0.129549,0.328678,0.278365,0.385728,0.320679,0.722247,0.65784,0.60467,0.658654,0.657004,0.599629,0.525544,0.642089,0.662266,0.633708,0.437361,0.599092,0.615581,0.654383,0.643409,0.511747,0.464982,0.450082,0.465143,0.252052,0.43495,0.310161,0.465955,0.388107,0.352879,0.097745,0.359541,0.178725,0.39638,0.247526,0.587521,0.535026,0.51043,0.544614,0.310298,0.498619,0.369858,0.523602,0.464276,0.418035,0.125768,0.426483,0.216843,0.466771,0.295005,0.439257,0.332884,0.308338,0.378831,0.31597,0.393231,0.273769,0.341738,0.38944,0.350001,0.139343,0.405633,0.242417,0.402802,0.303793,0.66136,0.549892,0.52539,0.628731,0.569233,0.594772,0.463615,0.533546,0.612468,0.573035,0.306076,0.640798,0.499964,0.635509,0.55319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.404204,0.539253,0.441309,0.535466,0.176906,0.37368,0.432289,0.456035,0.29151,0.23535,0.051644,0.15993,0.119664,0.329543,0.166575,0.474178,0.624877,0.550405,0.633563,0.203323,0.425307,0.505598,0.529697,0.331703,0.272724,0.061593,0.186344,0.137308,0.386823,0.191982,0.389329,0.456613,0.364336,0.510284,0.205384,0.386603,0.406963,0.403025,0.301513,0.244449,0.062326,0.185334,0.141487,0.353211,0.191175,0.663587,0.697075,0.595241,0.748807,0.433119,0.579887,0.596977,0.61432,0.554955,0.467837,0.159062,0.421638,0.356996,0.582402,0.41024,0.402565,0.542601,0.497563,0.573815,0.156474,0.40615,0.391858,0.425697,0.295954,0.242847,0.057746,0.229944,0.102789,0.328337,0.153176,0.464825,0.613664,0.570451,0.652924,0.187037,0.456907,0.444313,0.47551,0.341947,0.279957,0.070453,0.274722,0.123108,0.381071,0.182139,0.384151,0.415845,0.36064,0.489395,0.196112,0.394144,0.372088,0.336502,0.318348,0.253544,0.07833,0.271744,0.131971,0.347872,0.188758,0.604824,0.645102,0.556263,0.710192,0.367993,0.559118,0.567148,0.514838,0.524761,0.423523,0.176676,0.485247,0.267318,0.547184,0.352012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.474238,0.334998,0.293929,0.268557,0.346295,0.35461,0.237767,0.318804,0.423112,0.421691,0.152949,0.378044,0.329151,0.320345,0.343095,0.562469,0.43694,0.421141,0.321685,0.428953,0.40321,0.283769,0.408506,0.520737,0.511214,0.200905,0.461026,0.415967,0.37675,0.428718,0.391512,0.269135,0.229601,0.260268,0.39617,0.346775,0.221881,0.270559,0.393595,0.39629,0.199293,0.422581,0.382893,0.35021,0.389415,0.670883,0.605631,0.637692,0.52862,0.664942,0.581065,0.464792,0.625718,0.641173,0.658181,0.378081,0.668089,0.643077,0.591172,0.65258,0.442079,0.332873,0.32085,0.305499,0.298082,0.33753,0.21733,0.336044,0.36467,0.383529,0.138534,0.395194,0.25584,0.35042,0.291437,0.529677,0.435467,0.426773,0.380214,0.405589,0.398697,0.272786,0.432585,0.458618,0.48197,0.193214,0.498734,0.354098,0.435414,0.386851,0.357852,0.24088,0.216171,0.263632,0.351103,0.305191,0.205987,0.242125,0.341079,0.354696,0.189222,0.401093,0.311546,0.355843,0.333382,0.627657,0.54035,0.562763,0.522112,0.590337,0.562616,0.407042,0.602771,0.574685,0.597111,0.364835,0.64144,0.519764,0.594824,0.564071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48528,0.445545,0.390047,0.393766,0.274548,0.432689,0.342958,0.473072,0.36309,0.349521,0.094258,0.286336,0.233706,0.33658,0.261216,0.573215,0.521519,0.46486,0.511493,0.34243,0.535221,0.426635,0.581862,0.417267,0.42645,0.130588,0.37251,0.299788,0.431064,0.327331,0.408427,0.33894,0.291298,0.363525,0.326418,0.432401,0.309105,0.366443,0.358185,0.339718,0.124948,0.340477,0.284945,0.376717,0.312343,0.664615,0.601584,0.550027,0.611606,0.522837,0.660865,0.526068,0.641034,0.584403,0.573009,0.266896,0.578523,0.482992,0.589951,0.503705,0.424437,0.429345,0.463056,0.383179,0.210306,0.387206,0.27802,0.482352,0.299048,0.306704,0.087205,0.29777,0.164571,0.307545,0.20654,0.506484,0.506723,0.536859,0.495509,0.272887,0.487578,0.349248,0.576844,0.353575,0.377031,0.125535,0.368001,0.232723,0.391923,0.269924,0.376474,0.305682,0.295932,0.346761,0.288221,0.374622,0.269015,0.331786,0.322392,0.317969,0.141255,0.358131,0.236601,0.355142,0.277381,0.621883,0.57888,0.573268,0.618706,0.504359,0.61457,0.486686,0.589886,0.538258,0.53064,0.289112,0.567186,0.440883,0.577622,0.471884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.390419,0.433359,0.493706,0.318064,0.165504,0.284304,0.299783,0.431951,0.25846,0.246422,0.059266,0.169169,0.134075,0.23208,0.159506,0.476048,0.500219,0.611344,0.383305,0.220553,0.339347,0.366094,0.514354,0.321542,0.32527,0.093187,0.248792,0.198701,0.288466,0.215314,0.374637,0.374778,0.358191,0.342531,0.22827,0.311304,0.304327,0.355,0.292508,0.27762,0.105023,0.239079,0.201056,0.279621,0.222307,0.672344,0.686056,0.657419,0.612792,0.611777,0.538217,0.560954,0.583155,0.612869,0.618548,0.460234,0.641553,0.63254,0.577227,0.599636,0.375711,0.420902,0.423562,0.408153,0.159105,0.32717,0.293295,0.389665,0.264002,0.24545,0.067209,0.237777,0.11385,0.282915,0.157077,0.485883,0.52592,0.558322,0.504142,0.231758,0.406451,0.388134,0.48873,0.343144,0.333383,0.106374,0.341822,0.181849,0.37595,0.228239,0.345959,0.327047,0.304351,0.348364,0.216224,0.30934,0.278068,0.295042,0.282286,0.26302,0.105933,0.28358,0.169103,0.300771,0.210436,0.616553,0.640604,0.578723,0.600889,0.544883,0.531422,0.506788,0.523288,0.534894,0.532424,0.369313,0.586464,0.500147,0.563789,0.528437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.439292,0.462286,0.487964,0.332738,0.218206,0.330323,0.309376,0.469309,0.326716,0.309703,0.073761,0.222564,0.186034,0.265464,0.211518,0.574788,0.596919,0.643146,0.444415,0.356963,0.447001,0.413624,0.63416,0.475723,0.471035,0.150142,0.396617,0.34089,0.371547,0.347933,0.368589,0.319754,0.277037,0.300287,0.343982,0.339782,0.25587,0.30852,0.356668,0.345873,0.168988,0.360937,0.324042,0.333345,0.335561,0.694032,0.692411,0.655421,0.687404,0.688908,0.645323,0.595529,0.686341,0.65763,0.659047,0.454731,0.722348,0.693601,0.678782,0.682994,0.378603,0.448802,0.500088,0.38501,0.159585,0.335036,0.274294,0.478004,0.269435,0.264169,0.060334,0.23684,0.118422,0.267253,0.158008,0.499226,0.5539,0.624812,0.474986,0.253722,0.43027,0.350151,0.595301,0.385266,0.387485,0.105572,0.363425,0.203338,0.368939,0.247818,0.361493,0.302746,0.286812,0.322196,0.297268,0.329347,0.249309,0.297451,0.331181,0.319234,0.145828,0.361268,0.24692,0.344227,0.283969,0.651048,0.654094,0.662758,0.687154,0.596306,0.613294,0.54619,0.618805,0.605205,0.595375,0.352079,0.649398,0.5296,0.652749,0.567181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.485705,0.415521,0.32407,0.51663,0.307398,0.467796,0.375947,0.410091,0.382527,0.32847,0.097134,0.278251,0.222449,0.442138,0.288555,0.543888,0.461019,0.361959,0.570638,0.341154,0.515222,0.416923,0.463536,0.416925,0.365927,0.106287,0.305393,0.246408,0.490442,0.322207,0.443766,0.370345,0.289576,0.462675,0.318896,0.440114,0.346,0.366098,0.368556,0.318114,0.109277,0.293378,0.239988,0.430494,0.300464,0.649871,0.546579,0.477907,0.66901,0.462855,0.597208,0.511177,0.564358,0.507379,0.4707,0.164296,0.436345,0.366947,0.601788,0.440709,0.475771,0.43547,0.38255,0.561347,0.239634,0.46074,0.361817,0.391236,0.363177,0.315842,0.09194,0.336811,0.163004,0.419304,0.235485,0.522612,0.48683,0.425961,0.619044,0.266656,0.507869,0.404729,0.440673,0.400628,0.350013,0.102068,0.369822,0.18303,0.460563,0.261729,0.425117,0.346436,0.302477,0.45289,0.266003,0.404934,0.330082,0.318011,0.358317,0.306652,0.112759,0.357223,0.189471,0.398342,0.258911,0.604887,0.531992,0.513162,0.650994,0.402459,0.571559,0.496742,0.521513,0.510717,0.45254,0.177749,0.527027,0.301398,0.568648,0.392433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
