@relation CommodityTendencyPrediction

@attribute commIm01 numeric
@attribute commEx01 numeric
@attribute commIm02 numeric
@attribute commEx02 numeric
@attribute commIm03 numeric
@attribute commEx03 numeric
@attribute commIm04 numeric
@attribute commEx04 numeric
@attribute commIm05 numeric
@attribute commEx05 numeric
@attribute commIm06 numeric
@attribute commEx06 numeric
@attribute commIm07 numeric
@attribute commEx07 numeric
@attribute commIm08 numeric
@attribute commEx08 numeric
@attribute commIm09 numeric
@attribute commEx09 numeric
@attribute commIm10 numeric
@attribute commEx10 numeric
@attribute commIm11 numeric
@attribute commEx11 numeric
@attribute commIm12 numeric
@attribute commEx12 numeric
@attribute commIm13 numeric
@attribute commEx13 numeric
@attribute commIm14 numeric
@attribute commEx14 numeric
@attribute commIm15 numeric
@attribute commEx15 numeric
@attribute commIm16 numeric
@attribute commEx16 numeric
@attribute commIm17 numeric
@attribute commEx17 numeric
@attribute commIm18 numeric
@attribute commEx18 numeric
@attribute commIm19 numeric
@attribute commEx19 numeric
@attribute commIm20 numeric
@attribute commEx20 numeric
@attribute commIm21 numeric
@attribute commEx21 numeric
@attribute commIm22 numeric
@attribute commEx22 numeric
@attribute commIm23 numeric
@attribute commEx23 numeric
@attribute commIm24 numeric
@attribute commEx24 numeric
@attribute commIm25 numeric
@attribute commEx25 numeric
@attribute commIm26 numeric
@attribute commEx26 numeric
@attribute commIm27 numeric
@attribute commEx27 numeric
@attribute commIm28 numeric
@attribute commEx28 numeric
@attribute commIm29 numeric
@attribute commEx29 numeric
@attribute commIm30 numeric
@attribute commEx30 numeric
@attribute commIm31 numeric
@attribute commEx31 numeric
@attribute commIm32 numeric
@attribute commEx32 numeric
@attribute commIm33 numeric
@attribute commEx33 numeric
@attribute commIm34 numeric
@attribute commEx34 numeric
@attribute commIm35 numeric
@attribute commEx35 numeric
@attribute commIm36 numeric
@attribute commEx36 numeric
@attribute commIm37 numeric
@attribute commEx37 numeric
@attribute commIm38 numeric
@attribute commEx38 numeric
@attribute commIm39 numeric
@attribute commEx39 numeric
@attribute commIm40 numeric
@attribute commEx40 numeric
@attribute commIm41 numeric
@attribute commEx41 numeric
@attribute commIm42 numeric
@attribute commEx42 numeric
@attribute commIm43 numeric
@attribute commEx43 numeric
@attribute commIm44 numeric
@attribute commEx44 numeric
@attribute commIm45 numeric
@attribute commEx45 numeric
@attribute commIm46 numeric
@attribute commEx46 numeric
@attribute commIm47 numeric
@attribute commEx47 numeric
@attribute commIm48 numeric
@attribute commEx48 numeric
@attribute commIm49 numeric
@attribute commEx49 numeric
@attribute commIm50 numeric
@attribute commEx50 numeric
@attribute commIm51 numeric
@attribute commEx51 numeric
@attribute commIm52 numeric
@attribute commEx52 numeric
@attribute commIm53 numeric
@attribute commEx53 numeric
@attribute commIm54 numeric
@attribute commEx54 numeric
@attribute commIm55 numeric
@attribute commEx55 numeric
@attribute commIm56 numeric
@attribute commEx56 numeric
@attribute commIm57 numeric
@attribute commEx57 numeric
@attribute commIm58 numeric
@attribute commEx58 numeric
@attribute commIm59 numeric
@attribute commEx59 numeric
@attribute commIm60 numeric
@attribute commEx60 numeric
@attribute commIm61 numeric
@attribute commEx61 numeric
@attribute commIm62 numeric
@attribute commEx62 numeric
@attribute commIm63 numeric
@attribute commEx63 numeric
@attribute commIm64 numeric
@attribute commEx64 numeric
@attribute commIm65 numeric
@attribute commEx65 numeric
@attribute commIm66 numeric
@attribute commEx66 numeric
@attribute commIm67 numeric
@attribute commEx67 numeric
@attribute commIm68 numeric
@attribute commEx68 numeric
@attribute commIm69 numeric
@attribute commEx69 numeric
@attribute commIm70 numeric
@attribute commEx70 numeric
@attribute commIm71 numeric
@attribute commEx71 numeric
@attribute commIm72 numeric
@attribute commEx72 numeric
@attribute commIm73 numeric
@attribute commEx73 numeric
@attribute commIm74 numeric
@attribute commEx74 numeric
@attribute commIm75 numeric
@attribute commEx75 numeric
@attribute commIm76 numeric
@attribute commEx76 numeric
@attribute commIm78 numeric
@attribute commEx78 numeric
@attribute commIm79 numeric
@attribute commEx79 numeric
@attribute commIm80 numeric
@attribute commEx80 numeric
@attribute commIm81 numeric
@attribute commEx81 numeric
@attribute commIm82 numeric
@attribute commEx82 numeric
@attribute commIm83 numeric
@attribute commEx83 numeric
@attribute commIm84 numeric
@attribute commEx84 numeric
@attribute commIm85 numeric
@attribute commEx85 numeric
@attribute commIm86 numeric
@attribute commEx86 numeric
@attribute commIm87 numeric
@attribute commEx87 numeric
@attribute commIm88 numeric
@attribute commEx88 numeric
@attribute commIm89 numeric
@attribute commEx89 numeric
@attribute commIm90 numeric
@attribute commEx90 numeric
@attribute commIm91 numeric
@attribute commEx91 numeric
@attribute commIm92 numeric
@attribute commEx92 numeric
@attribute commIm93 numeric
@attribute commEx93 numeric
@attribute commIm94 numeric
@attribute commEx94 numeric
@attribute commIm95 numeric
@attribute commEx95 numeric
@attribute commIm96 numeric
@attribute commEx96 numeric
@attribute commIm97 numeric
@attribute commEx97 numeric
@attribute commIm99 numeric
@attribute commEx99 numeric
@attribute tendency01 {0, 1}
@attribute tendency02 {0, 1}
@attribute tendency03 {0, 1}
@attribute tendency04 {0, 1}
@attribute tendency05 {0, 1}
@attribute tendency06 {0, 1}
@attribute tendency07 {0, 1}
@attribute tendency08 {0, 1}
@attribute tendency09 {0, 1}
@attribute tendency10 {0, 1}
@attribute tendency11 {0, 1}
@attribute tendency12 {0, 1}
@attribute tendency13 {0, 1}
@attribute tendency14 {0, 1}
@attribute tendency15 {0, 1}
@attribute tendency16 {0, 1}
@attribute tendency17 {0, 1}
@attribute tendency18 {0, 1}
@attribute tendency19 {0, 1}
@attribute tendency20 {0, 1}
@attribute tendency21 {0, 1}
@attribute tendency22 {0, 1}
@attribute tendency23 {0, 1}
@attribute tendency24 {0, 1}
@attribute tendency25 {0, 1}
@attribute tendency26 {0, 1}
@attribute tendency27 {0, 1}
@attribute tendency28 {0, 1}
@attribute tendency29 {0, 1}
@attribute tendency30 {0, 1}
@attribute tendency31 {0, 1}
@attribute tendency32 {0, 1}
@attribute tendency33 {0, 1}
@attribute tendency34 {0, 1}
@attribute tendency35 {0, 1}
@attribute tendency36 {0, 1}
@attribute tendency37 {0, 1}
@attribute tendency38 {0, 1}
@attribute tendency39 {0, 1}
@attribute tendency40 {0, 1}
@attribute tendency41 {0, 1}
@attribute tendency42 {0, 1}
@attribute tendency43 {0, 1}
@attribute tendency44 {0, 1}
@attribute tendency45 {0, 1}
@attribute tendency46 {0, 1}
@attribute tendency47 {0, 1}
@attribute tendency48 {0, 1}
@attribute tendency49 {0, 1}
@attribute tendency50 {0, 1}
@attribute tendency51 {0, 1}
@attribute tendency52 {0, 1}
@attribute tendency53 {0, 1}
@attribute tendency54 {0, 1}
@attribute tendency55 {0, 1}
@attribute tendency56 {0, 1}
@attribute tendency57 {0, 1}
@attribute tendency58 {0, 1}
@attribute tendency59 {0, 1}
@attribute tendency60 {0, 1}
@attribute tendency61 {0, 1}
@attribute tendency62 {0, 1}
@attribute tendency63 {0, 1}
@attribute tendency64 {0, 1}
@attribute tendency65 {0, 1}
@attribute tendency66 {0, 1}
@attribute tendency67 {0, 1}
@attribute tendency68 {0, 1}
@attribute tendency69 {0, 1}
@attribute tendency70 {0, 1}
@attribute tendency71 {0, 1}
@attribute tendency72 {0, 1}
@attribute tendency73 {0, 1}
@attribute tendency74 {0, 1}
@attribute tendency75 {0, 1}
@attribute tendency76 {0, 1}
@attribute tendency78 {0, 1}
@attribute tendency79 {0, 1}
@attribute tendency80 {0, 1}
@attribute tendency81 {0, 1}
@attribute tendency82 {0, 1}
@attribute tendency83 {0, 1}
@attribute tendency84 {0, 1}
@attribute tendency85 {0, 1}
@attribute tendency86 {0, 1}
@attribute tendency87 {0, 1}
@attribute tendency88 {0, 1}
@attribute tendency89 {0, 1}
@attribute tendency90 {0, 1}
@attribute tendency91 {0, 1}
@attribute tendency92 {0, 1}
@attribute tendency93 {0, 1}
@attribute tendency94 {0, 1}
@attribute tendency95 {0, 1}
@attribute tendency96 {0, 1}
@attribute tendency97 {0, 1}
@attribute tendency99 {0, 1}

@data
60705402,28547422,438396052,15633037,325113375,7019911,303173798,596809607,92638523,29067060,394040995,3022204,469792684,23284417,786260883,8838354,365978881,37894356,206513330,232520,66456314,5601869,164938412,10696963,39264533,54159648,7093669,671128,104961359,28629248,248533759,9375023,134372831,100624555,223308189,257707673,146780736,125002712,300840928,44106538,173411919,370817418,865508287,70980467,272743827,74460613,216156013,315248832,331362805,29872651,8297468,18759694,3088115153,51343690,461838572,270390957,3382989404,5962015320,943066105,3577430747,111390255,6181517,1120257794,2395734913,532885309,916792118,247797976,312240751,129424566,194425525,46533500,20292723,413929064,324543249,725090344,1392900296,3252993296,2258235733,789671732,282480070,154401926,131435927,590305407,71463968,218955477,89418445,1165146687,381777512,33654594,6000543,16100177,176591,402340460,90694663,1756312129,1072151709,1184852583,603453037,82891834,109693961,353836922,336553592,466212306,890377208,28074145,19486948,286059061,656766121,334089439,377680619,130314303,167084595,470204078,127286815,79821188,264632608,116047715,259362607,101759624,135920376,1517255335,313586719,2226182365,381293110,268187687,105589745,890072384,269149829,42092724,11228508,29240503,5106638,23067796,760610,461630895,206554330,438084324,81066380,613712111,265354549,5994668101,6200959811,2144183001,567110487,1716487430,1709798587,593660138,424537205,59193909,52055127,1051653750,1266876933,16737167,9614748,55695115,12216342,20433013,3285941,78458867,42162623,549845584,906299651,400189812,281037780,11094350496,16473396985,6764305811,6700865325,113922342,152393856,8307407435,936804049,1026785712,430241585,110039158,16494192,2492322134,4232623004,697294748,5162744381,138314182,39078116,230089024,278851042,2268817153,598297264,576836815,291169222,278517487,336306014,897699678,913727579,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
52258195,0,2696431,0,832555273,0,194013607,0,10355132,0,1687366,0,6542893,0,18348258,0,5821454,0,64415241,0,37391757,0,53321951,0,15584906,0,16842438,0,35888129,0,13037568,0,5200477,0,10454914,0,43035414,0,2552938,0,40569520,0,97519995,0,198277364,0,58057030,0,120691760,0,13070194,0,2312312846,0,247931911,0,1220669843,0,149413008,0,451741667,0,329327180,0,86155698,0,99187559,0,23508341,0,6265347,0,101783654,0,397459994,0,1036624277,0,150215226,0,166950993,0,5478157,0,3856432,0,323039816,0,1759100,0,396553,0,171484606,0,320705133,0,40798846,0,47200868,0,45076005,0,669817590,0,34511140,0,168075677,0,295574337,0,25778833,0,670493,0,31147044,0,119325753,0,78728254,0,3969291,0,4918278,0,10667289,0,11567695,0,775602,0,6035428,0,657329,0,72239376,0,24338326,0,61997838,0,819864554,0,2861758800,0,449582490,0,280288557,0,13683054,0,362460764,0,19327650,0,8796393,0,572789,0,5550293,0,179621744,0,74393442,0,5304881945,0,3480389553,0,51035011,0,2017953391,0,924077702,0,85482213,0,491138837,0,157475890,0,17305721,0,35089083,0,25129963,0,37839962,0,57388364,0,150934,0,1207008595,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
168004919,274374015,21999493,2887800173,271187371,620604895,105906549,779262449,51683665,77374574,12192385,15308101,81948655,228840899,156558573,228390661,195274189,9162004,17803498,3315614219,9567081,264678618,73385028,275740380,27092505,2846677,4105191,978003,147438115,148764683,228807153,183671241,52348008,1242618057,151525866,45454723,94161421,116548935,226187267,128623787,289115709,65503198,335729656,238005818,76450549,132313495,99647874,19390888,302153025,230103287,102515303,4377986055,2941826142,8130606093,856698049,3157552494,1384295535,142943775,667074978,229589629,252448123,10850757,258350248,266983179,269213081,65478144,135831908,37368178,73981531,60025820,34818513,10064073,364162326,199947548,547777274,86051932,1877852008,307565814,953496889,87444833,158640495,728651803,308348723,23386313,9389368,18038895,864830827,472963904,41580045,1432646,27082877,218236,266945988,37612155,1505494872,159947859,765717967,159863320,30611334,652857,180007600,5764469834,437610129,592535382,55322070,2060607,372263659,15795112,541847034,22504492,96282151,17839673,152711671,29423155,101878921,4206193,102261136,19789969,85829462,10480086,364772072,33183332,431295384,47747250,259692036,45397471,382425156,25952345,52018250,6637846,15698717,467253,30483886,283637,193568822,36223167,467418973,26645946,366048824,69132533,640224414,3367309106,1083629584,773751793,898376444,243847556,152167811,592940252,40880767,692104706,228632684,3016276095,1808563,320482654,4827794,490220415,35105307,5738688,60096572,23098352,468343412,54420853,314394193,77370721,11123029194,1790941334,5570886559,692872953,73346667,12298929,6336551607,579029432,2256330324,423892567,746643296,224132685,2149607071,430598202,191903080,26088070,100368478,2224772,80707928,23155690,509719035,69248574,514484139,59892305,226338138,16269708,209260672,132142761,702002998,225666764,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0
83157,954199,982265,28342068,42452,234526451,149207230,247,454894,1693308,168,181551,53921831,13729491,12851227,744984,18222295,54529099,421787881,5767,4651357,0,16089036,1624853,614799,15067,0,32768,246811561,865761,33,191,79857130,3078731,257768,193,11434623,62313,557859,45036,2838754,416993,3699596,94610,33657,304324,8781491,3464698,158624787,0,296967,0,514912110,23442854,52470954,44191,77342711,31182,27267483,41401,120439783,69031230,35766783,44071,4481080,11784,2045414,8593,1424880,0,435402,0,13720516,13381,36473355,0,102984328,119263,56769839,4551,0,202015143,773776,906546,0,2689,4660925,56531,224380,0,0,2386404,18124843,0,38999097,0,8864525,307551,1552254,23509,1731296,0,280679600,1275120,1741552,323421569,94818454,24579,153154089,87139,4028954,3547137,75077,4064309,20127637,3829947,3234195,0,31531513,238498,4707756,56093474,608728,590471344,4599648,211297951,92646,485099,81548,16570,119725,0,9833,45,2899043,3993,4836545,2553605,10814218,0,194289,0,313807872,10105,57553481,2034331,15001454,0,331262,0,34197224,0,1078440,0,34351309,0,793933,0,1125411,0,6256592,1683310,5123007,6842,311955619,42741790,146173210,4432562,40027425,0,126275424,324274,97635907,2021441,50789929,13317420,42136770,81259,3056710,0,17752,0,524096,0,993672,2038,5231709,0,17311603,320088,63930,0,6859517,2718354,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
106650000,5063008,502897094,669485127,237479334,181273042,428341977,5698221,27906486,48471670,2268444,10794604,181745323,9177665,237752652,266116130,17770383,2372046735,476360739,5521737,259810698,2899471,82462962,1669323077,24699665,21884357,621123,6479781,205049463,774144339,29588705,296828911,4909469,558980514,1865701,529820011,4229368,8926037,16123474,1610371090,5992845,353062148,85228345,61869637,6600854,3309948379,7865102,818971218,275351821,205352809,607643752,3519705833,7352368413,1225770405,597300197,363156979,1934059049,1139196250,146658872,53742496,486416085,42659758,333319306,85726081,61460924,72013831,53907714,38605016,39161488,55088825,3028841,15681197,173254706,158546974,322385272,257189847,526066956,831874043,459966194,430959014,477091364,347966429,10386022,49627444,4874426,14399134,46725908,589305695,10408021,284501,55301,46355,106407655,989233703,401397909,875666752,134984934,16866762,586414,106175049,33158374,89669033,338645182,675641896,40025488,79077800,79967763,72894996,34246510,143756345,17883325,120811139,5087040,7767253,5162893,23093612,28555415,12043109,2368292,5802819,14408934,174447352,30314269,203929100,8597852,270196811,21062065,1887792283,4389501,6510221,828567,155137,382732,100554,71013237,88231568,52474338,248223979,94770813,95576236,175542116,218594585,425859490,6010404828,238086339,586508790,335288531,221217399,104148877,11726111,98543828,1585948393,12303981,6194120,24367006,52877820,102131,408167970,83329088,4559054,85974295,182730361,17437891,34591355,3798177729,3922648553,2575603656,1554995922,19912793,44670800,548060663,3342497947,429903816,908390337,40488901,85189228,938534286,285383950,131796451,10970726,16309516,1687132,9035240,74188784,11007330,81110318,25800262,38579438,18491483,56222214,1505557,854664,0,438253865,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
159835529,691302481,738245789,1122772544,619005111,2545767400,192795896,277551875,64075780,108497173,211993226,154736505,1005737301,433547716,1539444323,102029902,541789961,33155924,242964788,4124143353,54400802,210709045,304651127,1375129007,37246001,3102420,7076866,1244561,197925840,262344826,436245121,407352592,455251135,212490566,317336946,115730813,350892068,219982287,739199033,187591435,338636625,122950003,811181225,594643887,495074616,347628998,31977452,113603655,555210004,1675333781,948003884,3995910909,7691913896,15326533874,1698535180,2084716103,2211467636,2136423040,800280324,249763721,224862162,1783263910,742917960,148694747,386208000,144610787,327401400,108922468,201288798,51204747,61643733,66612820,644434135,235380168,1475468458,329634251,4223518526,2603186012,2309270824,1191954533,481598240,380758893,554994254,75158676,258659131,290409761,1537190242,8860269371,24231256,1373752,26738410,413518,366560594,8545210333,2199205543,10354348162,2104055145,640588776,47953686,1031109,247664298,14895154,569758898,44908624,22340516,24441409,642062303,272184058,578798784,236915023,207297297,36586022,326502974,111750212,188462361,18767493,297765197,188257417,176452868,11742601,1090583234,110244162,1579384138,131998450,343410355,63864046,1001961182,80007702,80855557,28057484,20744990,1725938,46327221,2831269,435532499,373693755,724964645,80419977,1159656607,486098298,1903674326,3507409293,2605324335,2864664753,3102022529,2167600331,831272838,1803514527,199461942,1058387044,2074596971,4608009014,31523496,152429095,36645390,1274100923,68119928,11124877,209255288,141010914,1015451240,250069594,885065148,408485200,30937090927,14561357276,17077720301,6580175831,296359013,794766095,34240198534,39152406511,3087058713,2795424278,363101869,152008170,5059478019,1804363801,262027961,20437408,177201006,20377939,334592913,77406682,1780355879,1514192955,1289573484,272732134,322971126,64942058,262905867,135920056,3664303794,3269542638,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0
1523165,620936,33195200,3177076,16691039,2387255,23238625,11567386,749503,52453,4135069,542087,9972649,69979486,6301927,74272266,8802689,2694492,92941623,1167087,3504357,142676,7506211,10059409,551850,10410,705454,663380,27072308,13627874,12628809,7426204,16050425,1188292,7269525,2454035,16411697,4274393,7429218,31887213,19098602,3741562,22743261,37767056,42149771,977487,49576282,52787127,11389187,21271162,2877,597313,315387201,65421644,23174578,1270049,26281754,462012,44236691,21423156,15955342,15235515,14721956,2383613,22215993,17397664,10895123,2496437,4335330,223823,2969987,170241,12803041,2897973,22189456,6150502,95100842,8910104,31751544,783283,29411554,5547837,4000968,15741355,116918,402243,52607124,512633,929135,4188,588222,87284,2650719,1335350,89482304,12519780,17261066,8840053,3735637,146931,8895095,1318765,58461762,15465213,1188085,145744,33190008,8098703,103095258,26114463,9077722,281726,12673811,649159,9698222,1940062,9998342,104004,17216049,1334718,15943435,43494803,15521279,168179824,15322928,9371780,14415203,49020686,897363,98995,942163,135936,2079486,194459,10808366,245624,29329220,313045,25323958,1540040,47340891,1887724,108452999,4209658,61191125,9188702,11028810,3408270,265814,22575,36983843,5982431,1580653,240480,572764,101322,117565,56639,120416,3107,22308547,8765794,16799572,2219124,327845044,64728257,222661606,78065469,211746,99905,360052396,47682637,245902301,249517,4762249,1622406,53240354,8328607,15090799,9008449,3486152,491198,3833573,3977581,21701243,11294903,18919458,1683433,15063664,3364023,2107170,336485,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
9150295,55882833,256684874,3335027140,967747574,1778229992,188176157,1488869982,81538336,133898481,115024700,466037655,159126040,161145108,260054806,13978077,227015797,34011865,84085483,536194306,68016152,71305166,138729215,334528471,34973505,11683982,3672746,356333,241058326,217892008,278284976,1336597459,120217819,300149811,124784100,67554814,137145519,405164287,176535232,94618768,106595307,279578171,328228878,274191239,864631672,375698214,129872690,142668606,164953745,149537306,10903086,6222360,2766291107,1214142814,369482072,35213262,511345383,330273860,453575157,1073070849,250954576,133080404,326248061,341990798,179946225,108700841,170897543,232628675,87520663,531292220,13379764,4079836,164481268,33681588,441838933,159416734,1878813168,1332087463,433105719,163702692,71665937,129604485,151004811,46403479,290593838,612524237,923052434,624049542,9011403,767857,10628464,3106165,129583036,62405454,1513783126,448215189,319850894,331462741,2917611,183769,87460883,28242160,214040579,91851151,15989014,10130338,204430440,124921535,216626572,139633644,88384563,82927921,85305430,227439574,38968801,8500252,94411921,20451818,25591885,44913232,510377166,501969888,627247334,371722230,121402438,104805175,366587759,161972817,12871563,2599518,6130153,2000919,6702935,2190067,116212776,278898599,150418973,122118198,255280411,124689963,96576122,80752570,1465732296,474126253,918187908,841978370,261928307,130454502,14242492,1015254,551774088,498139415,13672753,6835837,52263139,11526021,5362974,1650589,8792079,1872481,204794657,84942106,217936492,140530411,4921833093,5850100067,2909309996,2317046038,44130719,30276712,2088690094,779925262,810333410,273743164,778326793,836043989,952349215,1484792930,56136684,15727496,25673548,9312889,37793856,19560790,463277983,1654064113,270263002,92902523,110064116,62925580,29723056,116773654,988770572,2051686065,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
23511311,3496820,16440144,13196940,61951188,21544894,16651466,188200189,41528016,3513910,105406151,4089587,125667279,1588215,316115724,9564432,276985674,7725975,65625052,59369718,2662404,18138987,104767987,834344,16197435,142675,2571590,13799,44926848,31976039,79591595,39672399,81578205,47854635,90702145,74650384,66968544,77420704,127802510,6641404,103641938,9786368,91002036,43222179,113429554,19042816,74864857,22280315,357593586,94937029,508348647,61870577,3478805651,314044845,364913773,141443980,616400328,387252715,422929802,150129723,85209646,108680774,249617036,373711416,142415326,48315543,164053510,61634478,115576414,29902112,12428459,9392379,159607601,3900506,397110956,108035613,1492180138,939447741,493303490,107539005,144649258,58007540,115415006,40583729,53497131,380303594,620583840,2332135092,10183477,110588,6092764,154401,101292162,1767299818,451062972,8935266371,200823060,208424055,2834947,1653,47960183,4844977,171000732,27558563,8794077,4650684,174709983,36476584,184969872,189615032,71102575,72461318,70622804,9801176,34364116,10530947,178818460,61560366,34507061,17479366,427331325,196369153,486135455,439541239,106585465,33634184,249704996,165345474,19536037,4975111,5854750,154450,9992682,117736,147382117,96326398,160367568,50088524,176047773,208839228,111130634,73170887,1044179568,1555774827,761429225,637090988,409377281,597134558,153140107,173171037,441563133,188048679,15890289,2940135,4522957,344476377,5723091,933311,17789960,28597832,208111096,87421360,178228267,47298170,5983800836,4352238189,3246304935,2315015517,67566715,204010922,4183660086,1255889971,276521534,53196686,516819976,1325638250,1024395532,573179951,68881627,10338366,44037784,8035453,221158319,21354019,485455487,478834893,209678768,118251989,110444623,18507476,32157245,6074317,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
553026570,793095339,4594024731,2820186314,1368917460,294986918,3800283492,5238303954,706608394,335379338,2254594521,225824973,3684972322,277869050,4522930886,338300881,2866502333,768510339,1596918838,1439148136,392564527,528939286,2686485594,655018865,180966087,220941345,68540524,49817316,1431145937,1796412474,1000132374,533585564,736064076,908574799,1371129803,955926543,893908081,1272030318,2950464724,966781295,859777374,990422655,2639748053,1634699002,2271410378,1572339574,1021732510,1183103695,1618134922,1336823599,4396406782,367274674,29401646109,6024775062,3774480125,4964563262,10613178250,15827419240,2997159107,5344997153,984241511,828924898,1828496252,6571839117,1356419952,1559692515,739362490,2553955883,673540687,966928011,128758024,161461783,1895404129,2014429409,3117319370,7415744298,13518480543,22303620042,4954055234,5078533781,1289812741,1200371156,2213101763,720820533,557767789,532257850,4745550912,2794043358,141861105,42420669,93621798,14853708,4161653278,410298065,8783939642,10766017680,1427112415,3568565057,424258491,235281517,2197423770,1356417079,2483243268,2329622621,206327867,104233439,1846677184,3005902190,2378991132,4142153255,625344547,1880353385,2195123708,813140507,452123208,709341489,641718712,1275754512,504014805,922765346,7349755709,2081320016,11972905240,5392763194,1090736243,819081416,4936233840,1476721197,145362357,63031159,143344174,66302256,151477320,44858887,1688463471,1788385800,1840248616,2547747463,2356048890,3318839848,4933549786,3297407974,13946319389,17442280405,6347700073,12202999670,5119560555,4462972336,1547770423,600909138,6734424395,6527127045,175387675,158190689,713141943,477758293,267481811,54629019,663748974,339385490,2043607477,3495707724,1076000494,2821457854,45240037008,95018502078,32795754585,43208454082,198420559,993457841,24783753677,74710694195,9418954960,9477842317,398642092,1469454025,10466741309,17542008421,1102900030,1153250996,361425829,330993422,132404561,232826038,5440458788,6677624704,2036403576,1331373209,802054171,1629468678,583391371,2001851350,14954374639,16127140292,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
