@relation substances_labels-weka.filters.unsupervised.attribute.Discretize-D-F-B2-M-1.0-R2-last-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R20-56

@attribute id numeric
@attribute chemicalFeature_0 numeric
@attribute chemicalFeature_1 numeric
@attribute chemicalFeature_2 numeric
@attribute chemicalFeature_3 numeric
@attribute chemicalFeature_4 numeric
@attribute chemicalFeature_5 numeric
@attribute chemicalFeature_6 numeric
@attribute chemicalFeature_7 numeric
@attribute chemicalFeature_8 numeric
@attribute chemicalFeature_9 numeric
@attribute chemicalFeature_10 numeric
@attribute chemicalFeature_11 numeric
@attribute chemicalFeature_12 numeric
@attribute chemicalFeature_13 numeric
@attribute chemicalFeature_14 numeric
@attribute chemicalFeature_15 numeric
@attribute chemicalFeature_16 numeric
@attribute chemicalFeature_17 numeric

@data
619195,0.052962,0.041593,0.014607,0.025977,0.021115,0.111144,0.071462,0.041668,0.014664,0.025977,0.086031,0.119058,0.500016,0.207929,0.056078,0.137511,0.277798,0.423099
703747,0.023267,0.037457,0.032121,0.014933,0.015627,0.011247,0.023541,0.037457,0.057171,0.017548,0.03126,0.011375,0.355146,0.775283,0.149563,0.230003,0.390006,0.651689
705568,0.015469,0.054267,0.139642,0.105265,0.057617,0.026183,0.015469,0.075543,0.159157,0.105265,0.059706,0.031419,0.250004,0.343582,0.182018,0.373018,0.311478,0.112154
382034,0.041247,0.028784,0.058367,0.075919,0.059837,0.047627,0.046169,0.094476,0.058424,0.079271,0.06384,0.062515,0.300009,0.263744,0.083336,0.290007,0.286891,0.297627
226080,0.048086,0.097829,0.035566,0.027892,0.016641,0.017708,0.058262,0.097829,0.052781,0.045167,0.033066,0.026557,0.660198,0.688076,0.24405,0.242141,0.513766,0.504352
712822,0.025813,0.063641,0.109525,0.140744,0.035509,0.019361,0.025813,0.069676,0.109734,0.200003,0.068297,0.024851,0.375761,0.452677,0.251339,0.506413,0.369051,0.111116
674694,0.066687,0.074277,0.030127,0.053481,0.041668,0.068203,0.066687,0.076089,0.030245,0.101411,0.103464,0.080018,0.490576,0.428577,0.12975,0.329276,0.370006,0.176487
716199,0.050515,0.118756,0.063716,0.100004,0.041239,0.03001,0.050515,0.138126,0.064735,0.171648,0.05264,0.037745,0.514023,0.496187,0.251517,0.473219,0.450005,0.160007
694947,0.030622,0.07807,0.065432,0.069873,0.069769,0.043489,0.032268,0.07807,0.081294,0.071949,0.120009,0.043967,0.237711,0.375004,0.170523,0.20505,0.326671,0.268525
662381,0.055055,0.081401,0.088179,0.092441,0.104356,0.047179,0.057152,0.139042,0.088522,0.112047,0.117194,0.047628,0.290082,0.309682,0.144417,0.323082,0.333338,0.369375
678054,0.026743,0.125367,0.145039,0.068968,0.055842,0.021282,0.031419,0.125367,0.145039,0.089435,0.066671,0.026887,0.203213,0.305022,0.187206,0.342745,0.305703,0.408605
655439,0.060252,0.146741,0.044635,0.053338,0.042405,0.035726,0.060252,0.148552,0.044805,0.153574,0.061234,0.044455,0.622226,0.747575,0.244516,0.379635,0.393706,0.256205
696867,0.050476,0.032551,0.011708,0.029805,0.019344,0.068998,0.094357,0.03261,0.011754,0.029805,0.065425,0.091846,0.607157,0.241392,0.050317,0.194456,0.518536,0.250038
678998,0.070436,0.068552,0.046155,0.059837,0.036168,0.075772,0.075772,0.068552,0.055774,0.072999,0.109382,0.076937,0.305565,0.292042,0.091957,0.118652,0.452387,0.464292
687605,0.030318,0.018528,0.028266,0.028849,0.045988,0.042115,0.033135,0.044966,0.028294,0.028849,0.046785,0.083344,0.365397,0.154941,0.033036,0.157906,0.243921,0.35486
639743,0.030681,0.074077,0.121376,0.08213,0.073399,0.031652,0.031652,0.075304,0.124881,0.085432,0.083725,0.031853,0.203213,0.322226,0.151222,0.289259,0.393754,0.475907
208733,0.025329,0.048618,0.049809,0.092237,0.046161,0.013527,0.025654,0.05326,0.049857,0.172977,0.047627,0.037512,0.350522,0.382029,0.222225,0.734181,0.470005,0.181826
643170,0.023821,0.131771,0.045653,0.095242,0.044805,0.012671,0.024108,0.132009,0.054599,0.154418,0.054358,0.035305,0.563223,0.46452,0.192663,0.479172,0.407413,0.198354
699080,0.057482,0.055126,0.032979,0.109328,0.042753,0.054563,0.067812,0.066231,0.033043,0.109328,0.081827,0.065589,0.373502,0.308651,0.13231,0.500006,0.675329,0.250009
720422,0.097583,0.061596,0.024273,0.055871,0.024577,0.083359,0.100023,0.061708,0.024344,0.057696,0.120018,0.09526,0.419364,0.33334,0.107939,0.174428,0.411776,0.316464
688033,0.036045,0.055378,0.052766,0.048613,0.083838,0.047628,0.037745,0.068185,0.101365,0.0504,0.086215,0.048086,0.216223,0.141248,0.112234,0.370374,0.364412,0.288595
674085,0.008133,0.012227,0.05195,0.03477,0.022041,0.015018,0.008826,0.040097,0.315586,0.03477,0.023058,0.018021,0.133707,0.262483,0.364654,0.410406,0.595826,0.11765
698093,0.016815,0.055254,0.088123,0.152178,0.039378,0.008781,0.016957,0.058257,0.088208,0.182992,0.047625,0.025008,0.415389,0.313562,0.203968,0.487399,0.472445,0.129503
675475,0.019812,0.162456,0.053822,0.08811,0.04348,0.010427,0.02001,0.16275,0.066093,0.135345,0.04588,0.029421,0.514856,0.515531,0.214928,0.407085,0.362908,0.265631
714409,0.027938,0.061479,0.095558,0.090296,0.063835,0.028095,0.027938,0.087456,0.162294,0.090296,0.063835,0.033713,0.183102,0.322465,0.18071,0.405066,0.307435,0.125004
620515,0.025012,0.055179,0.051407,0.096623,0.053442,0.013171,0.026329,0.058829,0.051507,0.177424,0.05619,0.036597,0.357149,0.373633,0.228574,0.737503,0.475253,0.178226
674564,0.022105,0.028116,0.093752,0.078524,0.044122,0.028577,0.022604,0.063913,0.150384,0.078524,0.047877,0.034291,0.191391,0.225493,0.172186,0.431114,0.386284,0.180855
639542,0.086223,0.101267,0.03385,0.121698,0.044364,0.050864,0.105279,0.101451,0.033916,0.143664,0.082204,0.061553,0.421694,0.409096,0.180955,0.493982,0.477784,0.238104
665317,0.027328,0.197495,0.117033,0.036926,0.030308,0.01631,0.032972,0.197495,0.135803,0.10403,0.05023,0.021058,0.29534,0.524346,0.287567,0.310883,0.294396,0.279191
671191,0.059716,0.073536,0.036539,0.111116,0.04182,0.04479,0.059716,0.081256,0.036575,0.169494,0.074086,0.054807,0.61539,0.495417,0.202534,0.629634,0.420006,0.2174
109444,0.027411,0.056345,0.042187,0.041865,0.034052,0.04168,0.04168,0.066271,0.042349,0.143915,0.045988,0.042267,0.564711,0.532114,0.181541,0.373744,0.351858,0.115396
382054,0.041677,0.028993,0.058424,0.073301,0.05129,0.048008,0.04689,0.091607,0.05848,0.074631,0.064526,0.063507,0.287509,0.266675,0.080462,0.280007,0.278694,0.301213
645164,0.023815,0.029665,0.064734,0.053366,0.050696,0.03087,0.024396,0.050142,0.142309,0.053366,0.051434,0.037043,0.145635,0.188021,0.161684,0.95679,0.30634,0.148356
647376,0.014713,0.193323,0.087984,0.076339,0.027593,0.007641,0.014822,0.193663,0.0917,0.100005,0.04613,0.015275,0.296557,0.445599,0.288632,0.434933,0.416671,0.238998
685302,0.080003,0.048677,0.027185,0.053034,0.032199,0.102587,0.088244,0.048677,0.027265,0.05495,0.097096,0.135159,0.378395,0.330281,0.079757,0.106392,0.271199,0.304887
681622,0.071451,0.066909,0.024226,0.047471,0.037952,0.12372,0.071451,0.068718,0.02432,0.047471,0.112112,0.128227,0.575011,0.356442,0.089234,0.19102,0.39584,0.264717
630352,0.022564,0.055005,0.101487,0.082054,0.076928,0.038469,0.022564,0.106981,0.115647,0.082054,0.085721,0.046161,0.216565,0.259673,0.132518,0.187503,0.371955,0.229172
699808,0.074641,0.119567,0.042309,0.057421,0.053213,0.044132,0.074641,0.119784,0.042472,0.12868,0.073182,0.054067,0.505624,0.532715,0.186918,0.291269,0.412286,0.346541
405789,0.034196,0.038223,0.072605,0.039478,0.049652,0.035726,0.035305,0.049729,0.072675,0.125329,0.051102,0.044455,0.32408,0.410003,0.137538,0.475253,0.407085,0.112077
627757,0.072477,0.12319,0.035793,0.056877,0.034113,0.057985,0.072477,0.123414,0.042227,0.084214,0.111122,0.072477,0.528095,0.469031,0.174849,0.170152,0.340213,0.408169
691248,0.034895,0.064941,0.061717,0.081822,0.074547,0.060252,0.042743,0.130183,0.061956,0.12139,0.111947,0.0723,0.455451,0.471549,0.146977,0.363642,0.412703,0.313138
682555,0.080121,0.069273,0.043431,0.068753,0.042992,0.076941,0.098057,0.069397,0.043989,0.068753,0.125014,0.078449,0.25398,0.223147,0.083089,0.231255,0.371803,0.375007
715584,0.018872,0.051832,0.176831,0.139346,0.043799,0.018943,0.018872,0.084551,0.225622,0.139346,0.051474,0.022731,0.198584,0.394873,0.237958,0.297216,0.344949,0.147605
668420,0.010587,0.08271,0.167474,0.037155,0.025386,0.00544,0.010644,0.082991,0.167636,0.123714,0.046813,0.015795,0.199031,0.360546,0.198549,0.291413,0.311228,0.072965
618928,0.023,0.040275,0.059731,0.084618,0.044783,0.012833,0.024108,0.045982,0.059789,0.090413,0.046161,0.035726,0.409529,0.268522,0.092699,0.371141,0.282057,0.174765
708410,0.054358,0.037321,0.044317,0.091155,0.061955,0.057859,0.055566,0.077928,0.04436,0.097704,0.066677,0.066682,0.226812,0.247199,0.100298,0.358703,0.340007,0.381587
617399,0.015927,0.00906,0.004874,0.014329,0.009844,0.056829,0.06758,0.009076,0.004879,0.015435,0.023928,0.057482,0.833361,0.094357,0.015876,0.074641,0.227308,0.222309
640652,0.029419,0.034488,0.059668,0.05519,0.049456,0.038469,0.030542,0.041179,0.113791,0.057791,0.055951,0.038767,0.163271,0.186738,0.131404,0.39216,0.330711,0.206457
658294,0.039486,0.034196,0.037256,0.059948,0.062017,0.06797,0.058833,0.059036,0.037403,0.064106,0.073694,0.108705,0.438606,0.309869,0.06928,0.273818,0.34784,0.380962
201438,0.064526,0.068189,0.035715,0.119796,0.042204,0.048402,0.064531,0.076929,0.03575,0.148879,0.078959,0.058837,0.493982,0.506673,0.168227,0.649355,0.431585,0.229894
686381,0.011305,0.02893,0.143679,0.11765,0.02632,0.00582,0.011369,0.033711,0.143817,0.158692,0.02679,0.016859,0.308112,0.464153,0.169494,0.345397,0.23116,0.091375
704081,0.007897,0.007111,0.039434,0.037427,0.009953,0.008648,0.00843,0.034327,0.333983,0.038882,0.010585,0.009759,0.108756,0.429713,0.386262,0.311661,0.677166,0.107651
651083,0.070436,0.104984,0.050495,0.056342,0.047103,0.071442,0.085727,0.106763,0.053244,0.084041,0.108444,0.085727,0.333343,0.333339,0.119189,0.170947,0.322924,0.355775
695944,0.01864,0.021372,0.048783,0.022729,0.049111,0.031453,0.02073,0.043141,0.145084,0.022729,0.051185,0.031652,0.183678,0.173842,0.166296,0.83041,0.270994,0.108113
658943,0.03848,0.042025,0.023947,0.10615,0.037667,0.021297,0.039235,0.048618,0.02397,0.123212,0.048086,0.042574,0.444452,0.500008,0.136511,0.641796,0.367823,0.25001
657924,0.042267,0.042706,0.031343,0.049729,0.042228,0.077788,0.071451,0.044486,0.031466,0.066669,0.074478,0.078955,0.352122,0.37501,0.076926,0.409646,0.460533,0.188418
636098,0.035105,0.020212,0.017648,0.041672,0.036156,0.037987,0.035305,0.03436,0.017718,0.054288,0.03733,0.046523,0.32788,0.351864,0.063495,0.338994,0.263168,0.196443
710768,0.042267,0.041965,0.052327,0.042061,0.058835,0.042871,0.057156,0.053898,0.05253,0.118015,0.070634,0.052644,0.500006,0.406984,0.143286,0.350007,0.367931,0.12746
701592,0.010207,0.019483,0.093025,0.084262,0.028848,0.012823,0.010207,0.044027,0.352436,0.084262,0.029348,0.015387,0.112712,0.502393,0.403297,0.380745,0.629765,0.117649
665369,0.040019,0.040991,0.026038,0.04688,0.035516,0.061244,0.061244,0.054801,0.026138,0.104578,0.062515,0.06252,0.621218,0.500008,0.146034,0.486849,0.366674,0.163652
673154,0.079368,0.04521,0.012684,0.07071,0.019086,0.096163,0.083349,0.045292,0.012709,0.07071,0.095249,0.100011,0.275887,0.179117,0.082543,0.367656,0.342114,0.280714
696559,0.05619,0.111848,0.0686,0.095103,0.089581,0.056829,0.05619,0.128977,0.068866,0.095103,0.122458,0.068192,0.447624,0.419852,0.128854,0.297715,0.926317,0.261689
250684,0.051556,0.080295,0.05699,0.06165,0.027213,0.052093,0.06251,0.080295,0.059161,0.063563,0.094942,0.06251,0.401875,0.416005,0.18444,0.179778,0.687503,0.886599
667730,0.020004,0.114394,0.194917,0.057594,0.046336,0.020004,0.023626,0.125315,0.204005,0.08451,0.066933,0.020084,0.192798,0.281152,0.221265,0.384183,0.283052,0.305224
667851,0.044447,0.025364,0.009776,0.023337,0.011607,0.080037,0.080018,0.027176,0.009815,0.023337,0.056608,0.087735,0.789485,0.172428,0.044307,0.154941,0.423099,0.40004
697789,0.016683,0.009814,0.019609,0.019484,0.03113,0.045465,0.027526,0.032376,0.019686,0.019484,0.063303,0.076935,0.325017,0.121504,0.030584,0.157155,0.294138,0.458356
717064,0.006806,0.005955,0.036234,0.0339,0.012702,0.011542,0.007551,0.039889,0.24927,0.0339,0.013749,0.012387,0.145332,0.303227,0.288289,0.383564,0.502948,0.14286
708428,0.011872,0.012287,0.057285,0.050592,0.01934,0.012015,0.012015,0.040287,0.306064,0.050592,0.020234,0.015109,0.160461,0.371696,0.351832,0.46828,0.54228,0.141997
687321,0.007095,0.018295,0.092126,0.083715,0.011444,0.007095,0.007095,0.041422,0.400194,0.083715,0.013336,0.009504,0.120183,0.444941,0.458706,0.321841,0.718519,0.091124
687977,0.081089,0.067859,0.030011,0.052361,0.02026,0.083352,0.096171,0.06798,0.030127,0.057859,0.088504,0.108715,0.408459,0.33334,0.097267,0.107852,0.40001,0.392864
679438,0.046169,0.067171,0.037465,0.048314,0.043958,0.04689,0.046169,0.075955,0.037609,0.11321,0.076935,0.057156,0.61539,0.523814,0.17081,0.43334,0.389386,0.135426
625418,0.03379,0.145903,0.048683,0.041383,0.030494,0.020141,0.040823,0.146143,0.097354,0.086837,0.046327,0.025813,0.344025,0.646019,0.343025,0.370168,0.366017,0.319531
703176,0.050016,0.029421,0.022396,0.052947,0.045189,0.05619,0.057482,0.04348,0.022418,0.068771,0.058835,0.06174,0.328136,0.375011,0.076193,0.358219,0.27849,0.224151
711816,0.049394,0.032528,0.033752,0.073372,0.056613,0.054554,0.055564,0.047626,0.033785,0.07872,0.058833,0.058833,0.411772,0.192781,0.080841,0.458341,0.284218,0.273983
660158,0.054143,0.028935,0.01657,0.04243,0.025393,0.100045,0.120035,0.028987,0.016586,0.048713,0.076195,0.129042,0.500028,0.250013,0.053971,0.18311,0.258088,0.207562
694075,0.024402,0.038026,0.027838,0.015392,0.015736,0.011776,0.024703,0.038026,0.047207,0.017862,0.032619,0.011917,0.454553,0.901236,0.165168,0.250003,0.436176,0.554353
690392,0.01725,0.134253,0.060833,0.082648,0.04033,0.009018,0.0174,0.134484,0.077595,0.121628,0.05489,0.025649,0.365859,0.430942,0.314644,0.366441,0.375945,0.187925
720179,0.013126,0.036283,0.119937,0.111965,0.031091,0.013265,0.013265,0.061406,0.3442,0.112534,0.032421,0.0133,0.14504,0.480832,0.363932,0.273383,0.524139,0.125002
694692,0.092066,0.052538,0.020449,0.059214,0.024764,0.093778,0.112918,0.05435,0.020529,0.059214,0.096334,0.105287,0.531265,0.30613,0.091775,0.227858,0.404268,0.230789
637719,0.030313,0.047343,0.074254,0.041498,0.05358,0.030622,0.030313,0.057,0.074541,0.125004,0.055946,0.038471,0.415934,0.436366,0.249242,0.455362,0.517548,0.100007
713705,0.03001,0.035721,0.054582,0.062689,0.074388,0.072007,0.042267,0.075006,0.054795,0.062689,0.087454,0.076931,0.30613,0.275596,0.08286,0.364492,0.432438,0.247199
693323,0.057328,0.03261,0.006804,0.016397,0.005738,0.065589,0.09095,0.03267,0.00683,0.016397,0.046087,0.065589,0.736856,0.183682,0.057146,0.118433,0.31709,0.241405
683048,0.068976,0.080007,0.039462,0.123661,0.072521,0.053588,0.078139,0.086023,0.0395,0.145698,0.081089,0.064531,0.321847,0.337508,0.16404,0.571434,0.46068,0.246923
653383,0.04689,0.032115,0.013567,0.016955,0.009472,0.027053,0.053202,0.032115,0.013606,0.023081,0.044466,0.027805,0.641035,0.308651,0.079368,0.08562,0.318192,0.319454
698198,0.063303,0.122996,0.041071,0.109528,0.039009,0.037512,0.063303,0.123216,0.041149,0.145513,0.052642,0.046523,0.377364,0.466671,0.212965,0.380958,0.509809,0.213121
694483,0.058835,0.115791,0.072929,0.106486,0.104479,0.058835,0.058835,0.115995,0.076626,0.120693,0.11941,0.059535,0.306313,0.328472,0.140002,0.237711,0.529919,0.271852
625134,0.03185,0.018118,0.008807,0.012276,0.009749,0.045498,0.050012,0.018151,0.008833,0.022795,0.047851,0.047664,0.333378,0.125016,0.031749,0.08452,0.280029,0.230828
664329,0.05174,0.090418,0.039884,0.04569,0.04097,0.037055,0.055573,0.090581,0.04004,0.125005,0.073543,0.055573,0.647064,0.529419,0.161907,0.421694,0.488378,0.186282
657190,0.031589,0.029419,0.045632,0.109759,0.05196,0.048402,0.031761,0.043756,0.04581,0.109759,0.05933,0.049196,0.430239,0.534253,0.116421,0.493677,0.295245,0.132366
713322,0.054358,0.095547,0.0643,0.046813,0.054579,0.032268,0.065944,0.099452,0.064548,0.133337,0.056084,0.040414,0.519613,0.512004,0.249233,0.362074,0.415259,0.143841
708053,0.117837,0.067031,0.022125,0.066672,0.024438,0.076947,0.131602,0.067152,0.022288,0.075166,0.108112,0.088909,0.500012,0.350007,0.117463,0.238104,0.403858,0.266676
704636,0.045988,0.092111,0.050767,0.122026,0.086082,0.058835,0.05815,0.122098,0.050865,0.122026,0.118525,0.070599,0.355563,0.407697,0.176473,0.369375,0.440004,0.28156
636095,0.077163,0.059676,0.017661,0.038257,0.018764,0.044466,0.12372,0.061485,0.026317,0.060776,0.075489,0.066687,0.605274,0.260878,0.076926,0.1591,0.510649,0.280497
668501,0.048792,0.057859,0.033982,0.052088,0.041278,0.061244,0.060019,0.068972,0.034114,0.111478,0.086547,0.072744,0.565224,0.587308,0.127729,0.500007,0.377785,0.160729
664983,0.041109,0.102196,0.047162,0.046516,0.03957,0.04168,0.041109,0.105596,0.047344,0.150309,0.069778,0.051294,0.637505,0.55556,0.180984,0.397965,0.400006,0.125008
702426,0.016957,0.012506,0.061665,0.050707,0.028784,0.027218,0.022483,0.061803,0.077898,0.050707,0.034791,0.035726,0.1827,0.175446,0.090091,0.295459,0.205485,0.292936
169804,0.018579,0.025318,0.01374,0.01656,0.023485,0.075961,0.04707,0.025364,0.013794,0.01656,0.046733,0.100013,0.305575,0.130009,0.021675,0.078959,0.233359,0.350033
705813,0.015469,0.026927,0.151726,0.05573,0.024635,0.015878,0.015878,0.069094,0.177562,0.074565,0.027782,0.021396,0.152076,0.256968,0.204266,0.368592,0.252709,0.201035
716432,0.018701,0.013429,0.054797,0.050128,0.031258,0.029419,0.025654,0.072731,0.067187,0.052328,0.038471,0.041109,0.2174,0.194183,0.077704,0.232959,0.279075,0.392864
677293,0.050749,0.044249,0.034281,0.037739,0.036055,0.100023,0.100013,0.044328,0.034416,0.037739,0.102683,0.125009,0.340013,0.182616,0.053734,0.179784,0.461547,0.500008
703136,0.019617,0.034688,0.081396,0.059785,0.071437,0.029713,0.019617,0.084215,0.081713,0.059785,0.090917,0.05103,0.208961,0.28105,0.095493,0.250004,0.408763,0.233582
691666,0.048086,0.041386,0.053847,0.093997,0.062507,0.04168,0.052644,0.05326,0.053899,0.100307,0.069316,0.051294,0.655176,0.230008,0.103154,0.720004,0.339456,0.206194
673147,0.044447,0.025318,0.012746,0.037165,0.021486,0.095754,0.080018,0.025364,0.012796,0.037165,0.066671,0.100013,0.444475,0.236378,0.047622,0.223892,0.275887,0.312543
102067,0.008406,0.013988,0.077296,0.073284,0.017117,0.014087,0.008406,0.040543,0.335915,0.076192,0.020836,0.014127,0.15054,0.291014,0.388144,0.346155,0.533809,0.110806
643021,0.05174,0.054292,0.041112,0.051287,0.066923,0.037754,0.052648,0.054388,0.047713,0.093988,0.090923,0.067812,0.321437,0.355272,0.144203,0.271747,0.465123,0.154772
635133,0.037601,0.115188,0.108969,0.039859,0.040547,0.022395,0.045462,0.142861,0.109391,0.111557,0.050905,0.028578,0.378576,0.402443,0.266291,0.269699,0.331214,0.147732
682363,0.025647,0.022128,0.086451,0.078051,0.038679,0.026322,0.026322,0.070543,0.13077,0.078051,0.04243,0.03334,0.142862,0.200344,0.149668,0.291307,0.310222,0.262825
670311,0.018027,0.109096,0.091352,0.036294,0.042025,0.009443,0.018191,0.111116,0.091619,0.09692,0.060871,0.026794,0.381361,0.351356,0.303127,0.396699,0.642205,0.103454
695333,0.039486,0.034196,0.037256,0.044028,0.04981,0.06797,0.050448,0.049647,0.037403,0.044028,0.085116,0.097583,0.438606,0.177226,0.053415,0.202256,0.291681,0.288905
718179,0.086223,0.103263,0.031671,0.054731,0.040517,0.050864,0.086223,0.10345,0.031793,0.111944,0.06758,0.061553,0.488101,0.550005,0.173504,0.291674,0.420566,0.257433
672305,0.018027,0.013078,0.066926,0.057806,0.046738,0.035978,0.024402,0.064333,0.066991,0.057806,0.054955,0.038974,0.234051,0.211273,0.077355,0.347565,0.242653,0.198028
668822,0.054955,0.062721,0.053089,0.051102,0.029516,0.05815,0.05815,0.067419,0.055717,0.056968,0.080006,0.058835,0.347833,0.406785,0.162793,0.167667,0.696633,0.835296
713593,0.057482,0.055126,0.032979,0.109328,0.042753,0.054563,0.067812,0.066231,0.033043,0.109328,0.081827,0.065589,0.360473,0.325008,0.128837,0.481488,0.675329,0.250009
716434,0.046523,0.037661,0.016305,0.024826,0.010911,0.033915,0.051732,0.037661,0.025097,0.025257,0.04479,0.034499,0.775515,0.573176,0.152384,0.160412,0.594209,0.549302
676007,0.014538,0.031633,0.122868,0.091067,0.033997,0.01458,0.014538,0.058688,0.306143,0.091067,0.039889,0.017496,0.133707,0.556523,0.347208,0.238808,0.467242,0.114288
620547,0.069789,0.063407,0.022159,0.100289,0.040232,0.052657,0.071451,0.063523,0.02218,0.108027,0.074478,0.077788,0.297307,0.353856,0.111114,0.478268,0.441566,0.301598
647939,0.028376,0.047624,0.107693,0.084874,0.032057,0.021284,0.028376,0.05556,0.107797,0.127555,0.059217,0.027218,0.290327,0.513395,0.223722,0.43056,0.367093,0.120487
719413,0.011699,0.016911,0.108293,0.101047,0.022903,0.014666,0.011699,0.044291,0.30843,0.101047,0.027177,0.014709,0.121954,0.530929,0.355802,0.269233,0.485115,0.1349
701312,0.037886,0.028741,0.082853,0.084954,0.055126,0.04001,0.038471,0.078539,0.082928,0.089388,0.059609,0.05103,0.177784,0.187884,0.095493,0.310164,0.348842,0.306313
264077,0.022296,0.012683,0.006824,0.02006,0.013781,0.02668,0.027411,0.012706,0.00683,0.021608,0.028183,0.029865,0.181893,0.132092,0.022225,0.118659,0.115419,0.190515
681109,0.042115,0.054551,0.063462,0.102226,0.052541,0.031589,0.042115,0.063497,0.063524,0.178301,0.055055,0.039613,0.389386,0.395241,0.210685,0.66667,0.444449,0.166674
624916,0.016537,0.012276,0.058358,0.050282,0.042864,0.034494,0.02175,0.066672,0.080393,0.050282,0.043487,0.040547,0.178868,0.181823,0.092239,0.235298,0.306574,0.247626
82441,0.013078,0.032115,0.120691,0.132579,0.034096,0.006763,0.013164,0.037041,0.120806,0.133335,0.034488,0.019487,0.354041,0.495654,0.144641,0.370134,0.262861,0.104051
704221,0.01208,0.078605,0.132194,0.097677,0.028371,0.01208,0.01208,0.101482,0.37069,0.105993,0.045675,0.012109,0.1324,0.685315,0.402374,0.203392,0.421297,0.09524
93734,0.042574,0.033341,0.031099,0.04211,0.035716,0.065238,0.051294,0.048618,0.03122,0.120003,0.065589,0.066687,0.67188,0.548394,0.136511,0.447376,0.44579,0.153857
711871,0.045054,0.046364,0.056257,0.101495,0.08334,0.064947,0.048204,0.081877,0.056366,0.101495,0.087362,0.077934,0.281825,0.268121,0.120003,0.371435,0.500005,0.30527
694968,0.05001,0.111527,0.069415,0.076275,0.068664,0.05001,0.05001,0.111527,0.084467,0.097228,0.1101,0.050515,0.293656,0.340141,0.172807,0.168511,0.328772,0.268662
684709,0.066679,0.107149,0.051423,0.055304,0.044885,0.039486,0.066679,0.109762,0.055073,0.129632,0.066677,0.048792,0.533339,0.511911,0.168171,0.424248,0.428577,0.152007
182855,0.027791,0.039529,0.024812,0.016675,0.016016,0.013346,0.028183,0.039529,0.040581,0.018696,0.036597,0.013527,0.523261,0.777781,0.135138,0.215756,0.346675,0.528741
683897,0.049514,0.107144,0.053363,0.099142,0.051732,0.029421,0.049514,0.108845,0.076477,0.15203,0.062939,0.037046,0.312006,0.369568,0.238808,0.336005,0.660381,0.172419
640631,0.032803,0.029858,0.039653,0.04434,0.0348,0.050016,0.043489,0.04431,0.039807,0.115019,0.053346,0.050864,0.592111,0.447376,0.148151,0.409098,0.38145,0.136377
717147,0.019617,0.013896,0.062318,0.0531,0.032528,0.030542,0.027411,0.074078,0.062379,0.0531,0.040414,0.044132,0.188687,0.20409,0.072073,0.218395,0.250006,0.302334
640528,0.047642,0.055055,0.025342,0.038467,0.040309,0.026341,0.052657,0.059676,0.025441,0.094288,0.052642,0.054955,0.557384,0.611118,0.107939,0.50747,0.441566,0.157155
631526,0.041677,0.044125,0.051258,0.069312,0.069573,0.065048,0.04689,0.10252,0.051308,0.135736,0.076279,0.078955,0.418611,0.443045,0.14985,0.620258,0.500005,0.241388
618764,0.068506,0.066789,0.027212,0.054353,0.045891,0.073193,0.071451,0.066909,0.027318,0.078179,0.104484,0.085126,0.471436,0.393949,0.123812,0.358983,0.38145,0.187517
666763,0.036381,0.067235,0.026821,0.110502,0.041355,0.02002,0.037055,0.069451,0.026847,0.131808,0.066676,0.053588,0.465761,0.523084,0.146034,0.66177,0.402306,0.24001
679003,0.044821,0.048029,0.044695,0.040819,0.032789,0.083349,0.072477,0.048112,0.055805,0.043599,0.070873,0.084761,0.384625,0.166675,0.058244,0.115052,0.757579,0.560006
38535,0.111114,0.063293,0.019891,0.038049,0.014927,0.043499,0.135159,0.063407,0.02033,0.068407,0.074091,0.065238,0.697681,0.340007,0.114289,0.183917,0.411776,0.247068
640655,0.026897,0.027478,0.029342,0.024777,0.043484,0.037046,0.027532,0.034924,0.103043,0.025776,0.044125,0.037392,0.193555,0.164895,0.118244,0.345364,0.285717,0.171434
657195,0.055566,0.150809,0.064341,0.051728,0.049211,0.032978,0.055566,0.151081,0.071637,0.129191,0.057152,0.041247,0.630439,0.526887,0.198815,0.356527,0.371906,0.251974
676963,0.074478,0.08334,0.043479,0.053403,0.051662,0.04689,0.07938,0.089749,0.043648,0.120256,0.076935,0.057156,0.597408,0.53334,0.156444,0.465915,0.453709,0.147377
700420,0.040008,0.03615,0.070806,0.094288,0.046305,0.032268,0.043021,0.047373,0.070875,0.094288,0.060817,0.040414,0.556608,0.233054,0.115387,0.747477,0.403366,0.169499
663939,0.05771,0.067617,0.034918,0.051551,0.041123,0.058842,0.060252,0.069397,0.035054,0.079117,0.092322,0.070192,0.412507,0.361117,0.120003,0.393623,0.470594,0.156637
90810,0.030622,0.021436,0.059397,0.056558,0.033341,0.031258,0.031754,0.049389,0.059455,0.056719,0.040658,0.042025,0.638559,0.210535,0.068695,0.805973,0.169499,0.147377
669265,0.062896,0.041593,0.016651,0.028741,0.019159,0.058851,0.101134,0.041668,0.016651,0.047435,0.093901,0.088262,0.407429,0.350889,0.062699,0.151909,0.76924,0.27028
