@relation substances_labels-weka.filters.unsupervised.attribute.Discretize-D-F-B2-M-1.0-R2-last-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-19

@attribute id numeric
@attribute 786-0_1 {0,1}
@attribute A549/ATCC_1 {0,1}
@attribute ACHN_1 {0,1}
@attribute CCRF-CEM_1 {0,1}
@attribute COLO-205_1 {0,1}
@attribute EKVX_1 {0,1}
@attribute HCT-116_1 {0,1}
@attribute HCT-15_1 {0,1}
@attribute HOP-62_1 {0,1}
@attribute HT29_1 {0,1}
@attribute IGROV1_1 {0,1}
@attribute K-562_1 {0,1}
@attribute KM12_1 {0,1}
@attribute LOX-IMVI_1 {0,1}
@attribute M14_1 {0,1}
@attribute MALME-3M_1 {0,1}
@attribute MOLT-4_1 {0,1}
@attribute NCI-H23_1 {0,1}
@attribute OVCAR-3_1 {0,1}
@attribute OVCAR-4_1 {0,1}
@attribute OVCAR-5_1 {0,1}
@attribute OVCAR-8_1 {0,1}
@attribute SF-268_1 {0,1}
@attribute SF-295_1 {0,1}
@attribute SF-539_1 {0,1}
@attribute SK-MEL-28_1 {0,1}
@attribute SK-MEL-5_1 {0,1}
@attribute SK-OV-3_1 {0,1}
@attribute SN12C_1 {0,1}
@attribute SNB-19_1 {0,1}
@attribute SNB-75_1 {0,1}
@attribute SW-620_1 {0,1}
@attribute TK-10_1 {0,1}
@attribute U251_1 {0,1}
@attribute UACC-257_1 {0,1}
@attribute UACC-62_1 {0,1}
@attribute UO-31_1 {0,1}

@data
625418,?,?,?,1,1,?,?,1,?,?,0,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,?,1,?,?,?,1,1,1,?,?
703176,0,0,0,?,?,?,0,?,0,0,?,1,0,?,0,0,0,?,?,0,?,?,0,0,?,0,0,?,?,0,?,0,?,?,?,0,1
711816,0,0,0,?,?,?,0,?,0,0,?,1,0,?,0,0,1,?,?,?,?,0,0,0,?,0,0,?,?,0,?,1,?,?,?,0,0
660158,?,?,?,?,0,0,?,0,?,?,?,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,0,?,?,0,0,?,?
694075,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
690392,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
720179,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,0,?,?,1,?,0,0,?,?,?
694692,1,1,1,?,?,?,1,?,1,1,?,?,0,?,1,?,1,?,?,0,?,1,1,1,?,1,0,?,?,1,?,1,?,?,?,1,1
637719,?,?,0,?,?,?,0,?,0,?,?,0,0,?,0,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
713705,0,0,0,?,?,?,0,?,0,0,?,1,1,?,0,?,1,?,?,1,?,1,1,0,?,0,0,?,?,0,?,0,?,?,?,?,0
693323,?,?,?,?,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
683048,1,1,0,?,?,?,0,?,1,0,?,1,1,?,0,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,0
653383,?,?,?,0,0,1,?,0,?,?,0,?,?,1,?,?,?,1,0,?,1,?,?,?,0,?,?,1,0,?,1,?,1,0,1,?,?
698198,?,?,?,0,1,0,?,0,?,?,0,?,?,1,?,?,?,0,1,?,0,?,?,?,0,?,?,0,?,?,0,?,0,0,0,?,?
694483,?,?,?,1,0,0,?,1,?,?,1,?,?,1,?,?,?,1,?,?,?,?,?,?,1,?,?,?,?,?,0,?,0,0,0,?,?
625134,?,?,?,0,1,0,?,0,?,?,0,?,?,1,?,?,?,?,1,?,1,?,?,?,0,?,?,?,0,?,1,?,1,0,0,?,?
664329,0,0,0,?,?,?,0,?,?,0,?,0,0,?,0,0,1,?,?,0,?,0,?,0,?,0,1,?,?,?,?,0,?,?,?,0,?
657190,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,1,?,?,1,1,?,0,?,0,1,0,?,?
713322,0,1,0,?,?,?,1,?,0,1,?,1,1,?,0,0,1,?,?,1,?,0,0,0,?,0,0,?,?,1,?,1,?,?,?,0,1
708053,0,0,1,?,?,?,0,?,1,1,?,1,1,?,0,0,0,?,?,0,?,0,1,1,?,1,0,?,?,0,?,1,?,?,?,1,0
704636,?,?,?,0,0,1,?,1,?,?,1,?,?,1,?,?,?,1,?,?,0,?,?,?,0,?,?,?,0,?,0,?,1,1,0,?,?
636095,0,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?
668501,0,0,0,?,?,?,0,?,0,?,?,0,0,?,0,0,0,?,?,0,?,?,1,0,?,1,0,?,?,?,?,?,?,?,?,?,0
664983,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,0,?,?,?,0,?,?
702426,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0
169804,0,0,0,?,?,?,0,?,1,0,?,0,0,?,0,0,0,?,?,0,?,0,0,1,?,0,1,?,?,0,?,0,?,?,?,1,?
705813,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,0,?,?,?,?,?,0,1
716432,0,?,?,?,?,?,0,?,1,0,?,0,0,?,?,?,0,?,?,0,?,0,0,?,?,?,0,?,?,?,?,0,?,?,?,0,0
677293,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,?,?,?,?,?,?,?,0,0,?,0,?,?,0,0,?,?
703136,0,1,1,?,?,?,0,?,0,0,?,1,0,?,0,0,1,?,?,1,?,0,1,1,?,0,1,?,?,0,?,0,?,?,?,1,0
691666,1,1,1,?,?,?,1,?,1,1,?,1,1,?,0,1,0,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
673147,?,?,?,0,0,0,?,1,?,?,0,?,?,1,?,?,?,0,0,?,?,?,?,?,0,?,?,0,0,?,?,?,0,?,0,?,?
102067,?,?,?,?,0,1,?,1,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,0,0,?,0,?,0,0,?,?,?
643021,1,?,0,?,?,?,1,?,0,0,?,0,0,?,1,0,0,?,?,0,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,0,?
635133,0,0,1,?,?,?,1,?,0,0,?,1,1,?,1,1,1,?,?,1,?,1,0,1,?,1,0,?,?,0,?,1,?,?,?,1,0
682363,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,0,?,0,0,0,?,?,0,?,?,?,?,1,?,?,?,0,0
670311,1,1,1,?,?,?,0,?,1,0,?,1,0,?,0,1,1,?,?,1,?,?,1,0,?,1,1,?,?,1,?,1,?,?,?,0,1
695333,?,?,?,0,0,1,?,1,?,?,1,?,?,0,?,?,?,0,?,?,?,?,?,?,1,?,?,1,?,?,1,?,1,0,0,?,?
718179,1,1,1,?,?,?,1,?,1,1,?,?,1,?,1,1,1,?,?,1,?,?,1,0,?,1,1,?,?,0,?,1,?,?,?,1,1
672305,?,?,?,0,0,0,?,1,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,0,0,?,0,?,0,0,?,?,?
668822,?,?,?,1,1,1,?,0,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
713593,?,?,?,?,0,0,?,0,?,?,0,?,?,0,?,?,?,?,0,?,0,?,?,?,0,?,?,0,0,?,1,?,0,1,0,?,?
716434,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,0,1,?,?,1,?,1,1,1,?,1,0,?,?,1,?,0,?,?,?,1,?
676007,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
620547,1,1,1,?,?,?,1,?,0,1,?,1,1,?,0,1,0,?,?,1,?,0,0,1,?,?,0,?,?,1,?,1,?,?,?,0,1
647939,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,0,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
719413,?,?,?,0,0,1,?,0,?,?,1,?,?,1,?,?,?,1,0,?,1,?,?,?,1,?,?,1,0,?,1,?,1,1,?,?,?
701312,?,?,?,1,1,0,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,0,?,1,?,0,1,1,?,?
264077,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,?,1,?,?,1,?,1,1,0,?,1,1,?,?,1,?,1,?,?,?,1,1
681109,0,0,0,?,?,?,0,?,0,1,?,0,?,?,0,?,0,?,?,0,?,?,?,0,?,?,0,?,?,0,?,0,?,?,?,0,0
624916,?,?,?,0,0,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,?,?,?
82441,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,1,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,0,0
704221,0,0,0,?,?,?,0,?,0,0,?,1,?,?,?,0,?,?,?,0,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,0,?
93734,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,1,?,?,0,0,?,0,?,0,0,0,?,?
711871,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,0,?,0,0,1,?,0,0,?,?,0,?,0,?,?,?,0,0
694968,?,?,?,0,0,0,?,0,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,?,?,?,1,?,?,1,?,?,?,0,?,?
684709,0,1,1,?,?,?,0,?,0,0,?,0,1,?,0,0,0,?,?,0,?,1,1,0,?,0,0,?,?,1,?,0,?,?,?,?,0
182855,1,1,1,?,?,?,1,?,0,1,?,1,1,?,0,1,1,?,?,0,?,0,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
683897,?,?,?,?,?,?,?,?,0,?,?,0,?,?,?,1,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?
640631,0,0,0,?,?,?,1,?,0,1,?,1,0,?,0,0,1,?,?,1,?,0,1,1,?,0,1,?,?,0,?,0,?,?,?,0,1
717147,0,1,1,?,?,?,1,?,1,1,?,?,1,?,0,0,?,?,?,1,?,0,1,0,?,?,1,?,?,1,?,?,?,?,?,1,0
640528,0,0,0,?,?,?,1,?,0,0,?,0,1,?,0,0,0,?,?,0,?,0,0,0,?,1,0,?,?,0,?,0,?,?,?,0,0
631526,1,1,1,?,?,?,1,?,1,0,?,1,1,?,1,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
618764,1,1,1,?,?,?,1,?,0,1,?,0,1,?,1,0,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
666763,0,1,0,?,?,?,1,?,1,1,?,0,1,?,0,0,1,?,?,0,?,1,0,0,?,0,1,?,?,1,?,0,?,?,?,0,1
679003,1,1,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,1,0,?,1,1,?,?,0,?,1,?,?,?,1,1
38535,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,0,1,?,1,?,1,0,1,?,?
640655,0,0,0,?,?,?,0,?,0,0,?,1,0,?,0,0,0,?,?,1,?,0,0,0,?,0,0,?,?,0,?,0,?,?,?,0,0
657195,?,?,?,1,?,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,0,0,0,?,?
676963,1,0,1,?,?,?,1,?,0,1,?,1,1,?,1,1,1,?,?,1,?,1,1,0,?,1,1,?,?,?,?,1,?,?,?,1,1
700420,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?
663939,?,?,?,1,1,?,?,0,?,?,0,?,?,1,?,?,?,0,1,?,0,?,?,?,0,?,?,?,0,?,?,?,1,0,1,?,?
90810,?,?,?,1,?,0,?,0,?,?,0,?,?,1,?,?,?,?,0,?,0,?,?,?,0,?,?,0,1,?,1,?,1,0,0,?,?
669265,?,?,?,0,0,?,?,0,?,?,1,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,?,0,?,?,?
405944,?,?,?,?,0,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?
634651,1,1,1,?,?,?,0,?,0,1,?,1,1,?,1,1,1,?,?,0,?,0,0,0,?,0,1,?,?,1,?,0,?,?,?,0,1
710439,0,0,1,?,?,?,0,?,0,0,?,0,0,?,0,0,?,?,?,0,?,0,0,1,?,0,0,?,?,0,?,0,?,?,?,1,0
719734,0,1,1,?,?,?,0,?,0,0,?,1,1,?,1,1,1,?,?,1,?,1,1,0,?,1,1,?,?,1,?,1,?,?,?,1,1
650591,?,?,?,1,1,1,?,1,?,?,0,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,0,1,?,1,?,0,1,1,?,?
672674,?,?,?,0,0,0,?,1,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,1,1,?,0,?,1,0,0,?,?
649122,?,?,?,1,1,0,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
687522,?,?,?,?,0,1,?,0,?,?,1,?,?,0,?,?,?,0,0,?,0,?,?,?,1,?,?,0,0,?,1,?,1,1,0,?,?
688820,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,0,?,?,0,0,?,?
717824,1,?,1,?,?,?,1,?,1,?,?,1,1,?,?,0,1,?,?,1,?,1,1,0,?,?,1,?,?,1,?,1,?,?,?,1,0
717710,1,?,1,?,?,?,0,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,0,?
663965,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,0,0,?,?,?,0,0,1,?,?
692362,?,?,?,1,1,1,?,0,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,0,1,0,?,?
658274,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
706470,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,0,?,0,?,?,?,0,?,?,0,1,?,1,?,0,1,1,?,?
268617,?,?,?,0,0,0,?,1,?,?,?,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,1,?,1,0,0,?,?
708489,?,?,?,0,0,0,?,0,?,?,0,?,?,?,?,?,?,?,0,?,1,?,?,?,?,?,?,?,0,?,?,?,1,0,0,?,?
639205,1,1,1,?,?,?,1,?,1,1,?,0,1,?,1,1,?,?,?,1,?,0,1,1,?,1,1,?,?,1,?,1,?,?,?,?,1
646176,?,?,?,1,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?
638083,?,?,?,1,0,?,?,0,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,1,?,?,0,0,?,?
687578,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,?,1,?,?,0,?,0,?,0,?,0,1,?,?,1,?,1,?,?,?,0,?
265473,?,0,?,?,?,?,1,?,1,1,?,1,1,?,?,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
82803,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,0,1,?,?,1,?,1,0,1,?,1,1,?,?,1,?,1,?,?,?,1,1
651750,1,1,1,?,?,?,1,?,?,1,?,1,1,?,1,?,1,?,?,1,?,?,0,1,?,?,1,?,?,1,?,1,?,?,?,1,1
109834,1,1,?,?,?,?,1,?,0,1,?,1,0,?,0,0,1,?,?,0,?,0,1,0,?,?,1,?,?,0,?,?,?,?,?,1,?
641317,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,1,?,?,?,?,?
655152,?,?,?,1,1,1,?,1,?,?,0,?,?,1,?,?,?,1,0,?,?,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
683514,1,0,0,?,?,?,1,?,1,1,?,?,1,?,1,1,0,?,?,1,?,1,1,1,?,1,0,?,?,1,?,1,?,?,?,1,0
622315,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?
639767,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,1,0
643418,1,1,?,?,?,?,?,?,1,0,?,1,0,?,1,0,1,?,?,?,?,1,0,1,?,1,0,?,?,1,?,1,?,?,?,1,1
708550,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,0,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
400905,?,?,?,0,0,1,?,0,?,?,1,?,?,0,?,?,?,1,0,?,0,?,?,?,0,?,?,0,1,?,0,?,0,1,1,?,?
624166,?,0,0,?,?,?,0,?,?,0,?,0,?,?,0,0,1,?,?,1,?,0,1,0,?,0,0,?,?,?,?,0,?,?,?,1,0
650773,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,?,?,0,1,?,?,?
671633,0,?,?,?,?,?,0,?,0,0,?,1,0,?,0,0,1,?,?,0,?,?,0,0,?,?,0,?,?,?,?,0,?,?,?,0,0
665697,1,?,1,?,?,?,1,?,0,0,?,?,?,?,1,1,1,?,?,1,?,1,1,1,?,1,?,?,?,1,?,?,?,?,?,1,1
713585,1,1,1,?,?,?,0,?,0,1,?,1,0,?,0,?,0,?,?,0,?,1,1,0,?,0,0,?,?,?,?,0,?,?,?,?,1
624222,?,0,?,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,1,?,0,0,0,?,0,0,?,?,?,?,0,?,?,?,0,0
683518,0,0,0,?,?,?,0,?,0,1,?,1,1,?,0,1,0,?,?,0,?,1,0,1,?,?,1,?,?,0,?,0,?,?,?,1,0
670968,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,1,1,?,?,0,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
700527,1,1,1,?,?,?,1,?,1,?,?,1,1,?,1,?,1,?,?,1,?,?,1,1,?,1,0,?,?,1,?,1,?,?,?,?,1
637715,1,1,1,?,?,?,1,?,0,1,?,1,1,?,0,0,1,?,?,0,?,1,1,1,?,0,?,?,?,1,?,1,?,?,?,1,1
711606,?,?,?,0,1,0,?,0,?,?,0,?,?,0,?,?,?,0,1,?,0,?,?,?,0,?,?,0,1,?,0,?,0,0,0,?,?
631130,0,0,0,?,?,?,0,?,?,0,?,?,0,?,1,1,1,?,?,1,?,1,0,?,?,0,0,?,?,?,?,0,?,?,?,0,0
631530,?,?,?,1,0,0,?,0,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,0,?,?,0,0,?,1,?,0,?,0,?,?
640685,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,0,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,0,1
720866,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,1,?,?,?,1,?,?,?,0,?,?,?,0,0,0,?,?
707037,?,0,0,?,?,?,0,?,0,0,?,0,0,?,0,0,0,?,?,1,?,0,0,0,?,0,0,?,?,?,?,0,?,?,?,0,0
622300,?,?,?,?,0,0,?,0,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,?,?,?,0,0,?,1,?,0,0,?,?,?
683833,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,?,?,?,1,1,?,1,?,1,1,1,?,?
20000,?,?,?,1,1,?,?,1,?,?,0,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,0,1,?,?
675766,?,?,?,0,0,0,?,0,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,?,0,?,?,1,0,?,1,?,0,0,0,?,?
690674,?,?,?,0,0,1,?,0,?,?,0,?,?,0,?,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,1,0,?,?
706466,0,0,?,?,?,?,0,?,0,0,?,0,0,?,0,1,0,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,0,0
707405,?,?,?,?,0,1,?,1,?,?,1,?,?,0,?,?,?,1,1,?,1,?,?,?,0,?,?,1,1,?,1,?,1,1,1,?,?
674615,0,0,0,?,?,?,1,?,0,0,?,1,1,?,?,?,1,?,?,1,?,0,1,0,?,0,1,?,?,0,?,0,?,?,?,1,1
665370,?,?,?,0,1,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,0,?,?,?,?,?,0,?,?,0,0,?,?
711752,1,1,1,?,?,?,1,?,0,1,?,0,0,?,0,1,1,?,?,?,?,1,1,1,?,1,0,?,?,1,?,1,?,?,?,1,1
710968,?,?,?,0,0,1,?,0,?,?,0,?,?,1,?,?,?,0,1,?,1,?,?,?,0,?,?,0,0,?,1,?,0,1,1,?,?
672036,?,?,?,0,0,1,?,1,?,?,0,?,?,1,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,1,?,0,0,0,?,?
703202,0,0,0,?,?,?,0,?,1,0,?,0,1,?,0,0,0,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,0,0
709979,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,0,1,?,?,0,?,1,?,1,?,0,1,?,?,0,?,0,?,?,?,?,1
720260,0,0,0,?,?,?,0,?,0,1,?,1,0,?,0,1,0,?,?,1,?,0,0,0,?,1,1,?,?,0,?,0,?,?,?,0,1
621847,?,?,?,0,0,0,?,0,?,?,0,?,?,1,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,0,?,?,1,0,?,?
92510,?,?,?,1,0,0,?,1,?,?,1,?,?,1,?,?,?,1,0,?,0,?,?,?,0,?,?,1,1,?,1,?,0,0,0,?,?
698286,0,?,0,?,?,?,0,?,0,0,?,1,0,?,0,1,1,?,?,0,?,0,0,0,?,1,1,?,?,0,?,0,?,?,?,0,0
717816,?,?,?,0,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
693630,1,1,1,?,?,?,1,?,1,1,?,1,1,?,1,?,1,?,?,0,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
117917,?,?,?,1,0,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,0,?,?,?,1,?,?,1,1,?,1,?,1,1,1,?,?
704127,0,1,0,?,?,?,0,?,0,1,?,0,0,?,0,0,0,?,?,1,?,0,?,1,?,0,0,?,?,?,?,0,?,?,?,0,0
657004,1,1,0,?,?,?,0,?,0,?,?,?,0,?,0,?,0,?,?,0,?,0,0,0,?,?,0,?,?,0,?,?,?,?,?,0,1
692359,0,0,0,?,?,?,0,?,0,0,?,1,?,?,?,?,1,?,?,0,?,0,0,0,?,0,1,?,?,0,?,0,?,?,?,1,1
169676,1,0,0,?,?,?,0,?,0,1,?,?,0,?,1,0,?,?,?,0,?,1,0,0,?,0,?,?,?,0,?,0,?,?,?,0,?
63358,1,0,1,?,?,?,1,?,1,0,?,?,1,?,0,0,?,?,?,1,?,1,0,1,?,0,0,?,?,0,?,0,?,?,?,1,0
141538,?,?,?,?,1,0,?,0,?,?,1,?,?,1,?,?,?,0,0,?,0,?,?,?,?,?,?,0,?,?,0,?,0,1,0,?,?
714438,1,1,1,?,?,?,0,?,1,0,?,0,1,?,1,1,1,?,?,1,?,1,1,0,?,0,1,?,?,1,?,0,?,?,?,1,1
644258,0,?,1,?,?,?,0,?,0,0,?,1,0,?,0,0,1,?,?,0,?,0,0,1,?,1,?,?,?,0,?,0,?,?,?,0,0
695835,0,1,1,?,?,?,0,?,1,0,?,1,0,?,1,?,1,?,?,1,?,1,1,1,?,1,?,?,?,0,?,1,?,?,?,0,0
631880,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,0,?,?,?
712577,?,1,1,?,?,?,1,?,1,1,?,1,1,?,0,1,1,?,?,1,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
408169,?,?,0,?,?,?,0,?,0,?,?,0,?,?,?,0,1,?,?,1,?,?,0,1,?,?,0,?,?,?,?,?,?,?,?,0,?
4203,?,?,?,1,?,0,?,0,?,?,0,?,?,?,?,?,?,0,1,?,0,?,?,?,?,?,?,0,0,?,?,?,?,0,0,?,?
657727,0,0,1,?,?,?,0,?,0,1,?,0,0,?,0,?,1,?,?,1,?,1,1,0,?,0,0,?,?,0,?,0,?,?,?,0,1
695394,0,1,1,?,?,?,1,?,0,1,?,1,1,?,0,1,1,?,?,0,?,1,1,1,?,1,1,?,?,1,?,1,?,?,?,1,1
717826,?,?,?,0,1,1,?,0,?,?,1,?,?,0,?,?,?,0,0,?,0,?,?,?,?,?,?,1,0,?,0,?,1,1,0,?,?
633194,1,1,1,?,?,?,1,?,0,0,?,1,1,?,1,1,1,?,?,1,?,0,1,0,?,1,1,?,?,1,?,0,?,?,?,1,0
368270,?,?,?,?,0,0,?,0,?,?,0,?,?,0,?,?,?,1,1,?,0,?,?,?,1,?,?,0,1,?,1,?,1,1,1,?,?
653625,0,0,0,?,?,?,0,?,0,0,?,0,0,?,0,?,1,?,?,0,?,?,0,0,?,0,1,?,?,0,?,1,?,?,?,0,0
707401,0,0,0,?,?,?,1,?,1,0,?,1,0,?,1,0,0,?,?,1,?,0,1,1,?,0,1,?,?,0,?,0,?,?,?,1,1
617844,?,?,?,1,1,1,?,1,?,?,1,?,?,1,?,?,?,1,1,?,1,?,?,?,1,?,?,1,1,?,1,?,0,1,1,?,?
690564,?,?,?,0,0,0,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,1,?,0,1,0,?,?
67239,?,?,?,1,1,?,?,1,?,?,1,?,?,1,?,?,?,0,0,?,?,?,?,?,0,?,?,0,0,?,0,?,?,1,?,?,?
705295,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,?
708846,0,1,0,?,?,?,1,?,0,1,?,1,?,?,1,0,?,?,?,?,?,0,0,1,?,?,?,?,?,0,?,1,?,?,?,1,1
703440,1,1,1,?,?,?,1,?,1,1,?,1,0,?,1,1,1,?,?,0,?,1,1,0,?,1,1,?,?,0,?,1,?,?,?,1,?
629628,?,?,?,0,1,1,?,0,?,?,0,?,?,0,?,?,?,0,0,?,0,?,?,?,0,?,?,0,0,?,1,?,1,0,1,?,?
